County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Alameda County, California,1535248.0,700110.0,185467.0,345847.0,411240.0,12579.0,36.8,818964.0,413643.0,72112.0,35763.0,1200.0,1289.0,493800.0,2650.0,222276,327048,179327,188501.0,12.278211728658823,30516.0,3428.0,15703.0,70810.0,43160.0,56926.0,38327.0,1595.0
Alpine County, California,1165.0,848.0,7.0,87.0,17.0,27.0,44.3,518.0,442.0,58636.0,25527.0,850.0,1018.0,333600.0,2220.0,264,216,100,184.0,15.793991416309012,17.0,4.0,1.0,111.0,0.0,35.0,4.0,0.0
Amador County, California,37422.0,32766.0,923.0,4710.0,524.0,83.0,49.1,15155.0,17189.0,53684.0,27347.0,874.0,1006.0,270500.0,1837.0,8385,7017,1471,4150.0,11.089733311955534,756.0,106.0,387.0,3477.0,37.0,701.0,90.0,50.0
Butte County, California,220542.0,185351.0,2963.0,32084.0,9501.0,356.0,37.0,101804.0,78696.0,43752.0,23787.0,787.0,890.0,225900.0,1555.0,34748,36728,11529,43942.0,19.924549518912496,6465.0,922.0,3035.0,33963.0,1084.0,9124.0,3100.0,71.0
Calaveras County, California,45147.0,41320.0,386.0,4794.0,568.0,9.0,50.0,19905.0,17888.0,55295.0,29329.0,868.0,1061.0,254800.0,1792.0,9502,8176,2076,4849.0,10.740470020156378,802.0,50.0,238.0,4342.0,18.0,725.0,0.0,0.0
Colusa County, California,21366.0,16642.0,193.0,11953.0,245.0,16.0,33.9,9998.0,5878.0,52158.0,21579.0,733.0,923.0,181600.0,1501.0,3680,2682,328,2635.0,12.332678086679772,503.0,42.0,278.0,1912.0,70.0,1683.0,58.0,0.0
Contra Costa County, California,1065794.0,672957.0,97061.0,261427.0,156751.0,5101.0,38.6,548487.0,288099.0,78756.0,38219.0,1250.0,1365.0,404000.0,2606.0,147263,236933,100639,111173.0,10.43100261401359,20159.0,2518.0,9524.0,59755.0,19101.0,43803.0,12209.0,972.0
Del Norte County, California,28357.0,21356.0,908.0,5217.0,709.0,100.0,39.1,10276.0,12695.0,37909.0,19072.0,720.0,914.0,198400.0,1394.0,6406,3067,996,5406.0,19.06407588955108,1024.0,159.0,492.0,3793.0,62.0,1213.0,74.0,26.0
El Dorado County, California,180982.0,158210.0,1705.0,22034.0,6442.0,188.0,44.1,92282.0,54037.0,69297.0,34884.0,947.0,1090.0,359500.0,2329.0,28690,40404,13269,16206.0,8.954481661159674,2937.0,301.0,1062.0,13127.0,311.0,4309.0,273.0,64.0
Fresno County, California,939605.0,560516.0,47790.0,477078.0,90310.0,1380.0,30.9,426318.0,267786.0,45563.0,20208.0,748.0,875.0,195400.0,1598.0,149771,115395,35715,239584.0,25.498374316867196,44109.0,6105.0,20411.0,117714.0,17207.0,157696.0,24202.0,610.0
Glenn County, California,28054.0,23178.0,220.0,10726.0,703.0,36.0,37.2,12397.0,8731.0,43023.0,22148.0,604.0,720.0,217700.0,1513.0,5267,3060,807,5198.0,18.528552078135025,924.0,76.0,381.0,4172.0,44.0,2434.0,351.0,0.0
Humboldt County, California,134613.0,111409.0,1632.0,13584.0,3073.0,465.0,37.5,66857.0,44167.0,41426.0,23540.0,780.0,889.0,288300.0,1625.0,23733,24970,7993,26600.0,19.760350040486433,3880.0,380.0,2177.0,19946.0,535.0,3371.0,945.0,82.0
Imperial County, California,175201.0,119903.0,5421.0,141709.0,2603.0,137.0,31.8,71773.0,58422.0,41807.0,16763.0,611.0,744.0,147300.0,1500.0,26912,16496,4334,38286.0,21.852614996489745,7924.0,780.0,3917.0,25329.0,439.0,34358.0,266.0,27.0
Inyo County, California,18482.0,15014.0,178.0,3684.0,278.0,52.0,45.7,9542.0,5538.0,44796.0,27441.0,682.0,829.0,236100.0,1716.0,4436,2858,1113,2309.0,12.493236662698843,388.0,35.0,229.0,1496.0,2.0,614.0,66.0,9.0
Kern County, California,848204.0,613143.0,47548.0,422395.0,36218.0,1159.0,30.8,369532.0,253100.0,48552.0,20295.0,738.0,885.0,161700.0,1509.0,146852,84484,25203,186811.0,22.02430075783656,36383.0,4749.0,18076.0,129246.0,15166.0,119570.0,5076.0,366.0
Kings County, California,151806.0,108970.0,10253.0,78236.0,5605.0,319.0,31.1,65217.0,48870.0,48133.0,18429.0,723.0,871.0,176900.0,1536.0,26163,15718,3092,28019.0,18.45710973215815,5532.0,756.0,2626.0,20747.0,1369.0,20377.0,418.0,7.0
Lake County, California,64260.0,52877.0,1557.0,11323.0,798.0,174.0,45.1,27242.0,25260.0,36548.0,21537.0,729.0,900.0,183600.0,1584.0,13107,9820,2174,15860.0,24.680983504512916,2783.0,369.0,1201.0,11489.0,644.0,3970.0,235.0,48.0
Lassen County, California,34018.0,24441.0,2856.0,6084.0,481.0,233.0,37.3,11130.0,17978.0,53107.0,19931.0,663.0,867.0,185500.0,1521.0,6566,4692,1015,3953.0,11.620318654829797,711.0,162.0,308.0,3318.0,206.0,320.0,10.0,10.0
Los Angeles County, California,9893481.0,5277461.0,833477.0,4741492.0,1372726.0,26132.0,35.1,5074731.0,2740598.0,55909.0,27749.0,1110.0,1204.0,420200.0,2385.0,1523294,1698081,661493,1737224.0,17.55927969134423,307552.0,38042.0,139195.0,812479.0,185985.0,1088432.0,165406.0,3491.0
Madera County, California,151435.0,123945.0,5114.0,82456.0,3119.0,666.0,33.2,58245.0,55257.0,45625.0,17847.0,800.0,914.0,182000.0,1593.0,25578,16262,3760,32604.0,21.530029385544953,5747.0,501.0,2601.0,27338.0,1087.0,22934.0,408.0,7.0
Marin County, California,254643.0,202139.0,7258.0,39540.0,14346.0,571.0,44.8,135035.0,72877.0,90839.0,56791.0,1520.0,1628.0,781900.0,3383.0,24785,70209,43766,19121.0,7.508943894000621,2852.0,484.0,1189.0,12462.0,1324.0,6605.0,1226.0,49.0
Mariposa County, California,18061.0,15944.0,158.0,1717.0,195.0,81.0,50.1,8604.0,6726.0,49820.0,26988.0,679.0,866.0,235000.0,1546.0,3902,3101,907,2876.0,15.923813742317702,481.0,100.0,202.0,2332.0,21.0,617.0,5.0,0.0
Mendocino County, California,87497.0,71752.0,636.0,19856.0,1531.0,182.0,41.8,42583.0,27771.0,43469.0,23306.0,824.0,953.0,323600.0,1855.0,16527,13998,5149,17221.0,19.68181766231985,2820.0,260.0,1434.0,12565.0,123.0,5775.0,326.0,19.0
Merced County, California,258707.0,172936.0,9611.0,143858.0,19763.0,551.0,30.0,113652.0,74047.0,42591.0,18177.0,725.0,860.0,146400.0,1446.0,42932,22680,6185,64490.0,24.927814090844084,12285.0,1277.0,5570.0,41875.0,2608.0,43443.0,4508.0,12.0
Modoc County, California,9468.0,8445.0,125.0,1353.0,33.0,0.0,46.9,4069.0,3676.0,36212.0,21200.0,472.0,633.0,164100.0,1103.0,1891,1580,348,1917.0,20.247148288973385,310.0,31.0,129.0,1522.0,54.0,439.0,9.0,0.0
Mono County, California,14217.0,12050.0,59.0,3817.0,110.0,94.0,37.2,8842.0,2597.0,61757.0,28046.0,1012.0,1118.0,344500.0,2213.0,2003,2761,1018,1197.0,8.419497784342688,144.0,29.0,0.0,699.0,25.0,456.0,0.0,0.0
Monterey County, California,420569.0,314643.0,12422.0,235119.0,26017.0,2154.0,33.0,202220.0,118439.0,59168.0,24775.0,1118.0,1209.0,362400.0,2239.0,62106,57315,23175,68185.0,16.21255965132951,11743.0,1678.0,4805.0,52495.0,1838.0,52310.0,2460.0,157.0
Napa County, California,137837.0,108198.0,2944.0,44942.0,9801.0,351.0,39.8,72819.0,37407.0,70443.0,34795.0,1232.0,1350.0,428600.0,2464.0,20090,28105,9918,13563.0,9.839883340467363,2411.0,322.0,923.0,10960.0,485.0,6290.0,498.0,29.0
Nevada County, California,98509.0,91072.0,412.0,8598.0,1470.0,156.0,48.5,47231.0,35389.0,57353.0,32346.0,1044.0,1217.0,357300.0,2125.0,15902,23335,8114,11696.0,11.873026830035835,2245.0,357.0,799.0,10726.0,78.0,1690.0,163.0,29.0
Orange County, California,3051771.0,1912743.0,49836.0,1032879.0,559584.0,10099.0,36.4,1606575.0,801842.0,75422.0,34057.0,1413.0,1498.0,519600.0,2646.0,402932,636127,258747,373049.0,12.224016808600645,62919.0,7376.0,24872.0,194585.0,7304.0,200157.0,67327.0,1035.0
Placer County, California,355924.0,299557.0,4317.0,46425.0,22356.0,655.0,40.4,175975.0,104957.0,72725.0,34886.0,1102.0,1242.0,342000.0,2307.0,50229,84327,27763,30850.0,8.667580719479439,5733.0,534.0,2493.0,24300.0,956.0,7213.0,1181.0,29.0
Plumas County, California,19586.0,17784.0,238.0,1591.0,149.0,259.0,49.9,9019.0,7417.0,45794.0,29806.0,638.0,799.0,243700.0,1627.0,3547,3602,1388,2917.0,14.893291126314715,538.0,71.0,222.0,2607.0,33.0,225.0,49.0,33.0
Riverside County, California,2228528.0,1475081.0,138881.0,1025543.0,134097.0,7086.0,33.9,1034815.0,650050.0,56529.0,23591.0,1015.0,1168.0,231000.0,1957.0,377697,287848,100584,355511.0,15.952727540331555,63013.0,7696.0,25979.0,207058.0,28413.0,221653.0,13151.0,2352.0
Sacramento County, California,1435207.0,860827.0,144617.0,312797.0,209739.0,14432.0,35.1,709121.0,406337.0,55064.0,26739.0,899.0,1024.0,234200.0,1863.0,229023,260287,86314,248304.0,17.300918961515656,45204.0,5114.0,22432.0,121459.0,39254.0,79330.0,37338.0,2693.0
San Benito County, California,56115.0,46772.0,734.0,31930.0,1150.0,0.0,34.5,28826.0,13418.0,66237.0,25914.0,1101.0,1233.0,343000.0,2427.0,9336,7537,1656,6639.0,11.831061213579257,1238.0,94.0,539.0,5310.0,232.0,4891.0,242.0,0.0
San Bernardino County, California,2056915.0,1294675.0,179372.0,1026596.0,132953.0,6867.0,31.9,950744.0,591342.0,54090.0,21332.0,965.0,1102.0,222300.0,1828.0,351096,249759,80522,375280.0,18.24479864262743,69122.0,9241.0,32052.0,213529.0,44634.0,224858.0,15171.0,722.0
San Diego County, California,3138265.0,2241045.0,158843.0,1015362.0,348951.0,14411.0,34.8,1624831.0,873895.0,62962.0,30668.0,1219.0,1300.0,402100.0,2412.0,427517,625658,267666,441648.0,14.07299893412443,75251.0,7250.0,32456.0,297581.0,31225.0,203610.0,37829.0,2106.0
San Francisco County, California,817501.0,411561.0,47992.0,124167.0,272599.0,3461.0,38.5,498293.0,221588.0,75604.0,48486.0,1428.0,1488.0,744600.0,3227.0,102281,236019,131284,108306.0,13.248424160949039,12798.0,1249.0,5430.0,42367.0,13998.0,20227.0,36776.0,802.0
San Joaquin County, California,693177.0,407287.0,49901.0,272529.0,99396.0,3740.0,32.9,323166.0,193896.0,53380.0,22589.0,872.0,1026.0,208000.0,1895.0,123669,89516,23918,123115.0,17.76097591235716,22835.0,3257.0,10689.0,61063.0,13305.0,64608.0,17337.0,629.0
San Luis Obispo County, California,272094.0,228238.0,5942.0,57503.0,9456.0,332.0,39.5,135283.0,92052.0,58697.0,29954.0,1104.0,1211.0,426600.0,2239.0,39471,52470,21067,36588.0,13.446823524223246,4661.0,473.0,2026.0,29145.0,785.0,11293.0,1504.0,66.0
San Mateo County, California,729543.0,423875.0,19886.0,184742.0,185496.0,10638.0,39.3,403980.0,181999.0,88202.0,45732.0,1509.0,1602.0,722200.0,3199.0,96946,176418,90338,54905.0,7.525944324049439,8324.0,1135.0,3534.0,29776.0,2782.0,23690.0,11375.0,844.0
Santa Barbara County, California,427288.0,315639.0,8482.0,184851.0,21433.0,830.0,33.5,218417.0,122594.0,62779.0,30352.0,1242.0,1340.0,453000.0,2338.0,52350,70118,33892,65740.0,15.385407500327648,9215.0,1101.0,3926.0,43549.0,1561.0,38057.0,3715.0,103.0
Santa Clara County, California,1812208.0,900332.0,47869.0,485593.0,589931.0,6317.0,36.4,958713.0,467002.0,91702.0,41513.0,1473.0,1566.0,645600.0,3048.0,214443,401774,252801,181376.0,10.008564138332906,30253.0,3361.0,12002.0,82785.0,8422.0,84190.0,45808.0,1139.0
Santa Cruz County, California,264808.0,215390.0,2599.0,85703.0,11361.0,339.0,36.9,141001.0,75212.0,66519.0,32295.0,1282.0,1385.0,557500.0,2658.0,29041,53888,24360,37239.0,14.06264161203589,5161.0,507.0,2638.0,25749.0,509.0,17756.0,1821.0,138.0
Shasta County, California,177966.0,155190.0,1691.0,15419.0,4374.0,361.0,42.1,78313.0,65414.0,44651.0,23670.0,743.0,919.0,220000.0,1553.0,33178,28882,7693,30575.0,17.180247912522617,5162.0,557.0,2637.0,24761.0,499.0,3937.0,954.0,53.0
Sierra County, California,3127.0,2866.0,18.0,281.0,2.0,14.0,51.3,1269.0,1407.0,39009.0,24996.0,685.0,1040.0,231400.0,1513.0,870,648,53,599.0,19.15574032619124,79.0,0.0,58.0,501.0,1.0,126.0,1.0,0.0
Siskiyou County, California,44503.0,38396.0,574.0,4799.0,610.0,193.0,47.1,19228.0,17217.0,37709.0,22293.0,642.0,802.0,200800.0,1340.0,8596,8136,2441,9216.0,20.708716266319126,2021.0,229.0,819.0,7411.0,128.0,1400.0,135.0,60.0
Solano County, California,417258.0,223454.0,58536.0,102082.0,61280.0,3636.0,37.1,213612.0,115768.0,67177.0,28929.0,1141.0,1264.0,262400.0,2151.0,70617,73819,20097,52358.0,12.548111719847192,10056.0,954.0,5496.0,23044.0,11506.0,19303.0,4288.0,305.0
Sonoma County, California,487469.0,389753.0,7648.0,122818.0,19614.0,1780.0,40.2,259407.0,135756.0,63356.0,32835.0,1161.0,1265.0,407400.0,2318.0,72151,99996,38329,57048.0,11.702898030438858,8718.0,1335.0,3524.0,40462.0,1288.0,23659.0,2520.0,112.0
Stanislaus County, California,518321.0,396550.0,14635.0,220267.0,27351.0,3810.0,33.0,244382.0,144756.0,49297.0,21663.0,825.0,992.0,172900.0,1702.0,99560,58077,16955,104173.0,20.09816310741799,20400.0,2590.0,9508.0,74255.0,4727.0,60981.0,3792.0,1093.0
Sutter County, California,94787.0,63332.0,1735.0,27538.0,13502.0,303.0,34.8,44318.0,27806.0,50408.0,23602.0,752.0,889.0,188500.0,1627.0,16167,14124,3203,15596.0,16.453733106860646,3203.0,459.0,1390.0,9079.0,291.0,7510.0,2026.0,126.0
Tehama County, California,63241.0,55071.0,442.0,14226.0,745.0,58.0,39.9,26774.0,22735.0,41924.0,20439.0,674.0,821.0,177100.0,1396.0,13170,6904,1939,12271.0,19.403551493493147,2336.0,167.0,1118.0,10296.0,106.0,3878.0,57.0,20.0
Trinity County, California,13638.0,12003.0,127.0,957.0,167.0,31.0,49.8,5423.0,6072.0,36890.0,22905.0,640.0,758.0,257400.0,1553.0,3036,2531,514,2579.0,18.91039741897639,418.0,114.0,131.0,2206.0,0.0,251.0,22.0,8.0
Tulare County, California,446644.0,359118.0,7503.0,273533.0,14965.0,482.0,29.9,197868.0,120680.0,42708.0,17894.0,678.0,821.0,163100.0,1418.0,73878,42179,11407,115313.0,25.817653433159293,22336.0,3128.0,9017.0,90376.0,2918.0,88850.0,3098.0,96.0
Tuolumne County, California,54728.0,47788.0,1156.0,5982.0,610.0,141.0,48.0,22953.0,23456.0,48426.0,25943.0,762.0,919.0,269400.0,1663.0,12112,8999,2680,7411.0,13.541514398479755,1541.0,244.0,577.0,6329.0,99.0,1087.0,31.0,25.0
Ventura County, California,829017.0,629868.0,15179.0,337773.0,57249.0,1239.0,36.6,434669.0,209993.0,76544.0,32930.0,1381.0,1470.0,442200.0,2498.0,111871,151424,62493,90471.0,10.913045208964352,15876.0,1437.0,7543.0,66263.0,2072.0,60097.0,3105.0,38.0
Yolo County, California,202288.0,134753.0,5145.0,62047.0,26103.0,1176.0,30.7,101967.0,60485.0,55918.0,27730.0,991.0,1082.0,314300.0,2089.0,24216,32271,20813,37188.0,18.38369057976746,4332.0,559.0,1654.0,18752.0,1630.0,12801.0,8523.0,228.0
Yuba County, California,72574.0,50623.0,2190.0,18692.0,5235.0,248.0,31.9,31874.0,22002.0,44902.0,19244.0,729.0,863.0,171000.0,1543.0,12144,8835,1658,15392.0,21.20869732962218,2909.0,399.0,1371.0,10096.0,734.0,4579.0,1322.0,106.0
Adams County, Colorado,452030.0,363206.0,14314.0,172472.0,16853.0,549.0,32.6,239307.0,97298.0,56270.0,24195.0,837.0,967.0,186600.0,1582.0,88639,64557,17650,63540.0,14.056589164435989,11591.0,1324.0,5453.0,46365.0,4153.0,37801.0,1994.0,182.0
Alamosa County, Colorado,15933.0,13052.0,219.0,7265.0,329.0,8.0,31.3,7291.0,5137.0,34520.0,19487.0,496.0,586.0,137300.0,1093.0,2793,1650,1166,3924.0,24.62813029561288,669.0,52.0,285.0,3501.0,127.0,2087.0,14.0,0.0
Arapahoe County, Colorado,585333.0,437019.0,58642.0,107841.0,29612.0,1191.0,35.9,325472.0,128498.0,60651.0,32595.0,858.0,981.0,230700.0,1663.0,84314,130678,52294,69949.0,11.950291543446209,13426.0,1572.0,6839.0,41584.0,12937.0,25347.0,2594.0,95.0
Archuleta County, Colorado,12109.0,10694.0,60.0,2183.0,60.0,4.0,47.8,6129.0,3977.0,48933.0,29793.0,744.0,913.0,279700.0,1508.0,2586,2397,1039,1161.0,9.587909819142787,287.0,4.0,92.0,929.0,1.0,256.0,2.0,0.0
Baca County, Colorado,3761.0,3574.0,20.0,348.0,12.0,4.0,47.8,1909.0,1142.0,38829.0,22318.0,305.0,508.0,73500.0,839.0,903,629,130,551.0,14.65035894708854,136.0,12.0,41.0,481.0,0.0,44.0,6.0,4.0
Bent County, Colorado,6141.0,5015.0,663.0,1893.0,31.0,0.0,40.4,1764.0,3462.0,37340.0,15081.0,442.0,635.0,75500.0,927.0,2135,643,139,782.0,12.734082397003744,213.0,14.0,120.0,740.0,0.0,392.0,0.0,0.0
Boulder County, Colorado,301072.0,263961.0,2598.0,40484.0,12253.0,193.0,35.7,172586.0,73101.0,67956.0,38011.0,998.0,1113.0,350900.0,1865.0,25416,72218,50949,41412.0,13.754849338364245,4883.0,658.0,2018.0,34062.0,513.0,11638.0,1328.0,106.0
Broomfield County, Colorado,57171.0,49804.0,534.0,6775.0,3214.0,9.0,35.9,31930.0,11900.0,77998.0,37442.0,1046.0,1165.0,275900.0,1830.0,6232,14888,6160,4032.0,7.0525266306344125,754.0,110.0,417.0,3159.0,204.0,674.0,383.0,0.0
Chaffee County, Colorado,18063.0,17055.0,396.0,1769.0,78.0,0.0,47.8,8816.0,6682.0,46504.0,27182.0,691.0,818.0,262300.0,1386.0,4037,4041,1686,1358.0,7.5181309859934675,292.0,28.0,176.0,1323.0,0.0,188.0,1.0,0.0
Cheyenne County, Colorado,2189.0,2129.0,6.0,297.0,19.0,0.0,38.6,1189.0,538.0,51641.0,23647.0,373.0,508.0,81700.0,1070.0,477,430,72,154.0,7.035175879396985,19.0,5.0,2.0,145.0,0.0,66.0,0.0,0.0
Clear Creek County, Colorado,9048.0,8524.0,51.0,462.0,114.0,0.0,46.8,5555.0,2092.0,67259.0,41716.0,700.0,803.0,268500.0,1515.0,1633,2274,957,909.0,10.046419098143236,126.0,31.0,16.0,852.0,0.0,133.0,6.0,0.0
Conejos County, Colorado,8256.0,7025.0,10.0,4541.0,11.0,0.0,38.2,3434.0,2791.0,34526.0,17316.0,391.0,526.0,109700.0,971.0,1905,978,299,1585.0,19.198158914728683,352.0,42.0,137.0,1292.0,5.0,1161.0,5.0,0.0
Costilla County, Colorado,3552.0,2953.0,0.0,2314.0,20.0,0.0,49.5,1477.0,1439.0,29145.0,20742.0,378.0,669.0,93800.0,958.0,777,360,258,784.0,22.07207207207207,150.0,8.0,59.0,661.0,0.0,543.0,0.0,0.0
Crowley County, Colorado,5629.0,4816.0,412.0,1654.0,43.0,22.0,38.9,1782.0,3159.0,31477.0,17187.0,396.0,583.0,78800.0,946.0,1432,644,95,1157.0,20.554272517321017,185.0,19.0,88.0,1049.0,0.0,288.0,1.0,22.0
Custer County, Colorado,4245.0,4132.0,35.0,174.0,9.0,2.0,54.6,1816.0,1856.0,32427.0,25761.0,533.0,685.0,216200.0,1172.0,917,925,409,613.0,14.440518256772673,114.0,10.0,40.0,581.0,23.0,41.0,0.0,0.0
Delta County, Colorado,30659.0,29122.0,384.0,4360.0,169.0,0.0,46.7,13719.0,11178.0,42078.0,24771.0,614.0,797.0,191200.0,1281.0,8183,4476,1352,4576.0,14.925470498059298,945.0,70.0,433.0,4279.0,15.0,1284.0,62.0,0.0
Denver County, Colorado,619297.0,458669.0,61992.0,194513.0,21200.0,619.0,33.8,355559.0,144137.0,50313.0,33251.0,796.0,883.0,249100.0,1600.0,85548,134345,71479,116284.0,18.77677431022595,18584.0,2086.0,9484.0,70117.0,20472.0,55856.0,3634.0,76.0
Dolores County, Colorado,1709.0,1644.0,0.0,77.0,5.0,3.0,48.2,737.0,646.0,37750.0,22880.0,541.0,738.0,121800.0,1102.0,481,257,77,253.0,14.803978935049736,47.0,0.0,24.0,236.0,0.0,10.0,2.0,0.0
Douglas County, Colorado,293014.0,267064.0,2824.0,22751.0,11518.0,100.0,36.9,159104.0,55315.0,101591.0,43634.0,1154.0,1273.0,335600.0,2131.0,25525,86437,33481,11248.0,3.8387244295494414,2320.0,264.0,1056.0,9330.0,171.0,1676.0,527.0,0.0
Eagle County, Colorado,52151.0,47028.0,254.0,15629.0,524.0,0.0,34.7,33388.0,7780.0,74456.0,39497.0,1085.0,1196.0,453300.0,2281.0,6757,14967,4054,5666.0,10.864604705566528,847.0,50.0,323.0,4251.0,62.0,3908.0,40.0,0.0
Elbert County, Colorado,23295.0,22216.0,56.0,1340.0,152.0,2.0,43.8,12840.0,5487.0,82118.0,36077.0,948.0,1085.0,333600.0,2106.0,4517,4957,1373,1503.0,6.4520283322601415,237.0,28.0,59.0,1215.0,28.0,157.0,0.0,0.0
El Paso County, Colorado,634423.0,515313.0,37622.0,97572.0,16442.0,2077.0,33.8,336619.0,151248.0,57125.0,28867.0,782.0,910.0,213500.0,1545.0,87925,130038,54228,76520.0,12.061353387251092,14309.0,1197.0,7749.0,52514.0,8266.0,22143.0,1624.0,213.0
Fremont County, Colorado,46850.0,40171.0,2984.0,5894.0,425.0,88.0,43.4,15558.0,24558.0,39943.0,18954.0,601.0,713.0,159500.0,1198.0,13569,6205,1986,6262.0,13.36606189967983,1542.0,96.0,699.0,6035.0,8.0,511.0,1.0,0.0
Garfield County, Colorado,56687.0,51193.0,594.0,15976.0,342.0,114.0,35.1,31539.0,11685.0,57022.0,26603.0,992.0,1129.0,302700.0,1873.0,10042,9510,3047,6598.0,11.6393529380634,1237.0,172.0,428.0,5446.0,240.0,3531.0,6.0,0.0
Gilpin County, Colorado,5477.0,5049.0,26.0,369.0,25.0,0.0,44.8,3265.0,1284.0,63885.0,38022.0,902.0,1029.0,281700.0,1642.0,949,1151,558,589.0,10.754062442943217,94.0,5.0,40.0,510.0,0.0,53.0,0.0,0.0
Grand County, Colorado,14535.0,13439.0,87.0,1102.0,197.0,13.0,41.5,8848.0,3085.0,64664.0,31684.0,799.0,957.0,282000.0,1551.0,2903,3935,759,1602.0,11.021671826625386,174.0,14.0,88.0,1375.0,0.0,195.0,16.0,0.0
Gunnison County, Colorado,15421.0,14728.0,85.0,1315.0,127.0,0.0,34.1,9609.0,3307.0,52332.0,27654.0,725.0,844.0,329500.0,1649.0,1487,4446,1325,2545.0,16.50346929511705,244.0,38.0,114.0,2427.0,0.0,567.0,23.0,0.0
Hinsdale County, Colorado,809.0,799.0,0.0,21.0,0.0,0.0,56.5,398.0,324.0,56667.0,36365.0,520.0,808.0,261700.0,1560.0,122,195,126,41.0,5.067985166872682,7.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
Huerfano County, Colorado,6625.0,5051.0,92.0,2332.0,54.0,0.0,52.6,2659.0,2946.0,33298.0,24058.0,514.0,744.0,152400.0,1014.0,1412,1121,609,1265.0,19.09433962264151,274.0,60.0,73.0,793.0,0.0,529.0,7.0,0.0
Jackson County, Colorado,1371.0,1334.0,1.0,170.0,4.0,0.0,46.7,741.0,384.0,43606.0,25936.0,557.0,717.0,123200.0,990.0,382,218,59,121.0,8.825674690007293,34.0,17.0,11.0,115.0,0.0,8.0,4.0,0.0
Jefferson County, Colorado,540669.0,489943.0,5669.0,78924.0,13824.0,285.0,40.4,305277.0,131848.0,68984.0,36087.0,870.0,979.0,262400.0,1725.0,82700,129906,54906,45991.0,8.506313474602761,8061.0,681.0,4025.0,38741.0,1044.0,12971.0,1228.0,20.0
Kiowa County, Colorado,1423.0,1394.0,2.0,67.0,12.0,0.0,40.9,727.0,360.0,40813.0,22482.0,368.0,661.0,79400.0,864.0,258,264,49,243.0,17.07659873506676,42.0,0.0,28.0,242.0,0.0,5.0,0.0,0.0
Kit Carson County, Colorado,8189.0,7749.0,247.0,1549.0,31.0,2.0,38.8,3996.0,2613.0,44157.0,21850.0,440.0,612.0,121600.0,1140.0,1967,1119,255,1027.0,12.541213823421662,221.0,22.0,83.0,1009.0,0.0,377.0,4.0,0.0
Lake County, Colorado,7332.0,5899.0,74.0,2481.0,62.0,14.0,34.9,4164.0,1476.0,44610.0,25029.0,749.0,858.0,164400.0,1150.0,1357,1495,406,1032.0,14.075286415711947,180.0,18.0,100.0,684.0,0.0,589.0,0.0,0.0
La Plata County, Colorado,52039.0,45749.0,240.0,6312.0,355.0,72.0,38.3,28892.0,14021.0,58080.0,30151.0,870.0,1012.0,339400.0,1659.0,7064,11963,5590,5687.0,10.928342204884798,908.0,112.0,438.0,4857.0,63.0,1031.0,38.0,0.0
Larimer County, Colorado,305798.0,278420.0,2590.0,32682.0,5778.0,304.0,35.5,171088.0,77649.0,58626.0,30740.0,872.0,973.0,247100.0,1577.0,37712,70735,33098,41846.0,13.684196757336542,5613.0,627.0,2613.0,35969.0,506.0,7795.0,702.0,72.0
Las Animas County, Colorado,15136.0,12826.0,156.0,6348.0,90.0,19.0,44.4,7135.0,5311.0,42261.0,22180.0,507.0,711.0,151500.0,1197.0,3336,2406,613,2599.0,17.17098308668076,493.0,76.0,191.0,2055.0,36.0,1347.0,0.0,0.0
Lincoln County, Colorado,5442.0,4685.0,531.0,690.0,9.0,32.0,39.3,1860.0,2741.0,41910.0,19703.0,505.0,647.0,115000.0,1188.0,1674,762,142,532.0,9.775817714075707,96.0,17.0,28.0,519.0,0.0,1.0,6.0,0.0
Logan County, Colorado,22607.0,20957.0,294.0,3579.0,132.0,7.0,37.2,12008.0,6762.0,40415.0,22581.0,478.0,617.0,119800.0,1063.0,5250,3366,908,3788.0,16.75587207502101,641.0,47.0,332.0,3558.0,4.0,1313.0,0.0,0.0
Mesa County, Colorado,147432.0,134785.0,976.0,19859.0,989.0,108.0,38.2,73673.0,43055.0,49471.0,26700.0,714.0,842.0,210100.0,1405.0,30287,25191,8674,21157.0,14.350344565630257,4143.0,638.0,2010.0,18112.0,261.0,4824.0,169.0,55.0
Mineral County, Colorado,761.0,727.0,6.0,22.0,2.0,0.0,60.8,374.0,345.0,47083.0,42255.0,655.0,670.0,275000.0,1298.0,168,217,86,49.0,6.438896189224704,3.0,0.0,0.0,41.0,3.0,0.0,2.0,0.0
Moffat County, Colorado,13447.0,12531.0,32.0,1914.0,133.0,39.0,36.3,7219.0,3080.0,53231.0,24577.0,622.0,724.0,176500.0,1360.0,3329,1725,384,1515.0,11.266453484048487,288.0,27.0,118.0,1253.0,9.0,410.0,17.0,0.0
