County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Trinity County, Texas,14452.0,12668.0,1461.0,1250.0,60.0,0.0,47.8,5519.0,6276.0,35223.0,19874.0,404.0,633.0,80600.0,1008.0,4823,1320,343,2299.0,15.907832825906448,370.0,59.0,117.0,1925.0,307.0,400.0,0.0,0.0
Tyler County, Texas,21552.0,18446.0,2358.0,1576.0,51.0,0.0,43.4,8074.0,9759.0,41630.0,20675.0,483.0,655.0,77800.0,943.0,6446,2321,598,3017.0,13.998700816629547,749.0,131.0,326.0,2329.0,345.0,213.0,0.0,0.0
Upshur County, Texas,39851.0,33599.0,3425.0,2864.0,196.0,20.0,40.5,18136.0,13197.0,46834.0,22917.0,543.0,710.0,89900.0,1025.0,9379,4545,1161,5503.0,13.808938295149431,987.0,131.0,496.0,4039.0,795.0,382.0,54.0,0.0
Upton County, Texas,3339.0,2192.0,95.0,1571.0,0.0,0.0,31.9,1457.0,997.0,50982.0,23383.0,398.0,646.0,55000.0,924.0,799,239,74,607.0,18.179095537586104,124.0,20.0,39.0,223.0,24.0,449.0,0.0,0.0
Uvalde County, Texas,26763.0,24592.0,103.0,18699.0,282.0,19.0,34.5,11891.0,8170.0,37078.0,17654.0,473.0,649.0,72000.0,991.0,4286,3401,772,6166.0,23.03927063483167,1173.0,157.0,467.0,5938.0,14.0,5447.0,0.0,0.0
Val Verde County, Texas,48999.0,45322.0,595.0,39310.0,260.0,54.0,31.9,22040.0,14153.0,42735.0,19024.0,508.0,697.0,92700.0,1140.0,9518,5534,1192,10619.0,21.671870854507233,1930.0,146.0,851.0,9994.0,72.0,9712.0,0.0,0.0
Van Zandt County, Texas,52605.0,49142.0,1363.0,5115.0,235.0,163.0,43.3,22753.0,18937.0,42579.0,22707.0,525.0,694.0,100800.0,1093.0,13649,5748,1852,8863.0,16.848208345214335,1719.0,136.0,760.0,7932.0,383.0,1697.0,91.0,4.0
Victoria County, Texas,88955.0,75179.0,5641.0,39685.0,1084.0,19.0,35.9,44110.0,24391.0,50663.0,25216.0,613.0,783.0,116100.0,1241.0,18662,11765,2907,15395.0,17.306503288179417,3133.0,305.0,1657.0,11853.0,1184.0,10758.0,252.0,0.0
Walker County, Texas,68882.0,50494.0,15578.0,11968.0,703.0,0.0,35.0,23404.0,35884.0,38903.0,16571.0,626.0,779.0,117600.0,1227.0,15895,7971,2665,12186.0,17.69112395110479,2020.0,87.0,1404.0,7589.0,3794.0,2428.0,145.0,0.0
Waller County, Texas,44825.0,31230.0,10705.0,13163.0,306.0,0.0,30.8,20823.0,14574.0,50939.0,22645.0,591.0,791.0,134400.0,1453.0,9049,4865,1219,7916.0,17.65978806469604,1272.0,88.0,639.0,4170.0,3144.0,2996.0,42.0,0.0
Ward County, Texas,11011.0,9480.0,695.0,5474.0,18.0,0.0,35.4,4883.0,3372.0,45938.0,23887.0,430.0,602.0,68700.0,930.0,2446,954,281,2160.0,19.61674688947416,417.0,35.0,253.0,1786.0,65.0,1462.0,0.0,0.0
Washington County, Texas,34039.0,26600.0,5969.0,4909.0,566.0,0.0,41.6,15054.0,12464.0,49236.0,23727.0,635.0,791.0,141700.0,1223.0,7178,5716,1517,4635.0,13.6167337465848,989.0,20.0,641.0,3049.0,1507.0,1490.0,18.0,0.0
Webb County, Texas,259471.0,243573.0,1003.0,247596.0,1519.0,13.0,28.1,104285.0,74879.0,38679.0,14852.0,567.0,745.0,107400.0,1317.0,37810,25680,6790,81776.0,31.516431508723517,15499.0,1350.0,7191.0,76754.0,168.0,79830.0,251.0,3.0
Wharton County, Texas,41219.0,34131.0,5938.0,15900.0,45.0,0.0,37.3,19959.0,11464.0,41992.0,20782.0,470.0,679.0,96900.0,1207.0,9963,4215,1169,7378.0,17.899512360804483,1432.0,200.0,760.0,4936.0,2095.0,3882.0,19.0,0.0
Wheeler County, Texas,5587.0,4932.0,98.0,1460.0,53.0,11.0,39.3,2722.0,1553.0,54382.0,27816.0,429.0,662.0,79100.0,1025.0,1198,727,147,758.0,13.56720959369966,121.0,6.0,21.0,578.0,0.0,457.0,0.0,0.0
Wichita County, Texas,131802.0,106782.0,13843.0,23084.0,2728.0,21.0,33.9,65589.0,39278.0,44854.0,23006.0,579.0,737.0,89200.0,1137.0,27660,17619,5727,19832.0,15.046812643207234,3795.0,481.0,2079.0,13785.0,3594.0,5809.0,367.0,0.0
Wilbarger County, Texas,13265.0,11225.0,1096.0,3635.0,108.0,0.0,37.4,6422.0,3962.0,41901.0,20370.0,387.0,590.0,67100.0,946.0,2696,1874,373,2562.0,19.313984168865435,503.0,19.0,343.0,1797.0,480.0,885.0,9.0,0.0
Willacy County, Texas,22056.0,20837.0,376.0,19279.0,16.0,3.0,32.1,6130.0,10810.0,27627.0,11693.0,344.0,526.0,51700.0,935.0,5184,1466,271,7447.0,33.76405513239028,1495.0,168.0,714.0,7208.0,18.0,7194.0,0.0,0.0
Williamson County, Texas,457218.0,377874.0,28689.0,108082.0,23988.0,335.0,35.0,241554.0,101171.0,72118.0,31709.0,872.0,1054.0,185700.0,1647.0,63638,102332,35801,34223.0,7.485050894759174,6090.0,521.0,2741.0,25693.0,4113.0,12989.0,1300.0,50.0
Wilson County, Texas,44609.0,40694.0,701.0,17210.0,130.0,0.0,40.2,21910.0,12793.0,65760.0,28411.0,598.0,794.0,151600.0,1457.0,10706,6236,1634,4988.0,11.181600125535207,1047.0,131.0,477.0,4408.0,94.0,3055.0,0.0,0.0
Winkler County, Texas,7404.0,6525.0,196.0,4148.0,37.0,0.0,33.7,3322.0,2165.0,52938.0,22885.0,402.0,604.0,45200.0,922.0,1566,658,95,867.0,11.709886547811994,145.0,7.0,74.0,731.0,6.0,588.0,0.0,0.0
Wise County, Texas,60413.0,57106.0,656.0,10789.0,247.0,13.0,39.1,29596.0,17104.0,56338.0,27087.0,651.0,877.0,122400.0,1347.0,15601,7003,1611,6058.0,10.02764305695794,1273.0,91.0,516.0,5761.0,25.0,1581.0,6.0,0.0
Wood County, Texas,42431.0,38654.0,2066.0,3875.0,232.0,0.0,48.1,16992.0,17924.0,44376.0,23658.0,540.0,727.0,105900.0,1119.0,10896,5526,1646,5948.0,14.018052838726403,1055.0,53.0,484.0,5178.0,335.0,772.0,106.0,0.0
Yoakum County, Texas,8054.0,7112.0,110.0,4898.0,70.0,0.0,34.1,3899.0,1866.0,50167.0,23103.0,526.0,631.0,71300.0,1030.0,1626,852,222,872.0,10.82691830146511,219.0,9.0,114.0,657.0,7.0,475.0,0.0,0.0
Young County, Texas,18374.0,17345.0,195.0,3148.0,53.0,0.0,42.3,8829.0,5563.0,41589.0,25859.0,425.0,641.0,82800.0,1091.0,4761,2077,689,3049.0,16.59410035920322,620.0,112.0,294.0,2751.0,60.0,835.0,8.0,0.0
Zapata County, Texas,14231.0,13983.0,162.0,13305.0,0.0,0.0,29.0,5683.0,4185.0,30758.0,16026.0,301.0,431.0,54000.0,914.0,2096,948,229,5173.0,36.35022134776193,1140.0,81.0,705.0,5073.0,30.0,5130.0,0.0,0.0
Zavala County, Texas,12013.0,11076.0,37.0,11192.0,0.0,0.0,30.6,4955.0,3735.0,27253.0,13595.0,257.0,459.0,42400.0,851.0,2170,943,185,3783.0,31.490884874719054,671.0,19.0,448.0,3541.0,0.0,3650.0,0.0,0.0
Beaver County, Utah,6514.0,6067.0,15.0,700.0,0.0,106.0,32.9,2993.0,1575.0,50685.0,20405.0,537.0,689.0,144200.0,1088.0,1410,840,199,824.0,12.64967761743936,156.0,0.0,94.0,597.0,0.0,274.0,0.0,88.0
Box Elder County, Utah,50613.0,47157.0,149.0,4411.0,430.0,68.0,31.8,22911.0,12736.0,57336.0,22150.0,536.0,653.0,166200.0,1244.0,9762,7101,1946,4803.0,9.489656807539564,1106.0,260.0,293.0,4321.0,15.0,802.0,13.0,0.0
Cache County, Utah,115954.0,105162.0,771.0,11829.0,2603.0,359.0,25.2,57296.0,25845.0,50367.0,20195.0,542.0,680.0,189300.0,1281.0,13144,18058,7151,17670.0,15.238801593735447,2790.0,132.0,715.0,15642.0,203.0,3041.0,728.0,19.0
Carbon County, Utah,21118.0,19419.0,123.0,2698.0,154.0,35.0,34.3,9947.0,6080.0,46366.0,20691.0,463.0,594.0,123000.0,1059.0,3809,2905,542,2885.0,13.661331565489157,605.0,118.0,280.0,2470.0,25.0,535.0,40.0,18.0
Daggett County, Utah,714.0,671.0,0.0,20.0,0.0,30.0,53.1,227.0,377.0,47188.0,24369.0,588.0,975.0,202500.0,1129.0,182,123,22,58.0,8.123249299719888,15.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0
Davis County, Utah,317646.0,285897.0,4039.0,27871.0,5852.0,1953.0,29.9,152940.0,67749.0,70388.0,26309.0,787.0,897.0,222600.0,1503.0,39020,62951,19166,24683.0,7.770599976073994,4932.0,316.0,2359.0,19483.0,530.0,5345.0,554.0,680.0
Duchesne County, Utah,19378.0,17617.0,36.0,1391.0,80.0,70.0,30.2,8216.0,5308.0,60700.0,24162.0,694.0,803.0,172300.0,1202.0,3913,2126,519,1918.0,9.89782227268036,464.0,25.0,268.0,1545.0,0.0,304.0,16.0,0.0
Emery County, Utah,10834.0,10534.0,76.0,658.0,18.0,0.0,34.0,4581.0,3225.0,50653.0,20274.0,475.0,620.0,125600.0,995.0,2175,1423,199,1219.0,11.251615285213218,220.0,18.0,131.0,1145.0,49.0,315.0,0.0,0.0
Garfield County, Utah,5105.0,4875.0,33.0,270.0,51.0,34.0,39.8,2296.0,1661.0,44914.0,20975.0,513.0,644.0,156600.0,1035.0,1075,835,240,668.0,13.085210577864839,132.0,2.0,46.0,641.0,0.0,62.0,13.0,0.0
Grand County, Utah,9348.0,8689.0,18.0,929.0,61.0,21.0,38.9,5124.0,2405.0,44239.0,23894.0,602.0,801.0,220500.0,1145.0,1734,1756,451,1507.0,16.12109542148053,273.0,78.0,72.0,1357.0,7.0,491.0,37.0,0.0
Iron County, Utah,46725.0,42722.0,308.0,3719.0,316.0,281.0,27.6,21661.0,12816.0,42305.0,17946.0,560.0,665.0,165400.0,1219.0,6212,6974,2373,10422.0,22.30497592295345,1901.0,211.0,603.0,9041.0,89.0,1808.0,55.0,37.0
Juab County, Utah,10349.0,9816.0,20.0,444.0,27.0,26.0,30.0,4645.0,2422.0,56976.0,18503.0,709.0,782.0,164000.0,1164.0,1981,1355,282,1442.0,13.933713402261088,259.0,28.0,119.0,1376.0,0.0,46.0,0.0,4.0
Kane County, Utah,7221.0,6785.0,43.0,299.0,23.0,0.0,42.8,3454.0,2214.0,51213.0,24152.0,712.0,896.0,168200.0,1069.0,1426,1307,399,608.0,8.419886442321008,100.0,30.0,15.0,595.0,0.0,20.0,7.0,0.0
Millard County, Utah,12582.0,11167.0,47.0,1610.0,59.0,13.0,34.7,5810.0,3305.0,51117.0,20310.0,413.0,580.0,130300.0,1032.0,2397,1835,328,1548.0,12.303290414878397,294.0,8.0,174.0,1085.0,0.0,547.0,11.0,0.0
Morgan County, Utah,9955.0,9662.0,0.0,262.0,130.0,0.0,32.2,4352.0,2475.0,79304.0,28193.0,668.0,819.0,265400.0,1802.0,1459,1942,567,473.0,4.751381215469613,67.0,0.0,21.0,339.0,0.0,93.0,60.0,0.0
Piute County, Utah,1921.0,1870.0,4.0,163.0,0.0,2.0,40.0,769.0,755.0,33250.0,16780.0,553.0,625.0,142800.0,846.0,496,212,104,526.0,27.381572097865696,80.0,4.0,8.0,526.0,0.0,112.0,0.0,0.0
Rich County, Utah,2285.0,2210.0,2.0,75.0,0.0,2.0,35.0,831.0,724.0,50573.0,23018.0,509.0,632.0,163400.0,1229.0,551,322,28,265.0,11.597374179431073,40.0,0.0,25.0,217.0,0.0,28.0,0.0,0.0
Salt Lake County, Utah,1063670.0,887112.0,17484.0,185778.0,37588.0,16653.0,31.5,561206.0,226894.0,61446.0,26747.0,805.0,922.0,231200.0,1537.0,155013,188717,72210,135780.0,12.765237338648266,23760.0,2824.0,10068.0,91550.0,4729.0,48837.0,6690.0,3974.0
San Juan County, Utah,14944.0,7364.0,26.0,721.0,93.0,31.0,30.7,5269.0,5321.0,41411.0,15531.0,436.0,578.0,137100.0,1014.0,3060,1800,668,4097.0,27.4156852248394,671.0,60.0,328.0,884.0,0.0,197.0,73.0,0.0
Sanpete County, Utah,28129.0,25355.0,278.0,2677.0,109.0,179.0,29.8,11180.0,9948.0,48305.0,17519.0,505.0,635.0,165000.0,1171.0,4127,3927,1100,4061.0,14.43705784066266,501.0,28.0,180.0,3620.0,45.0,573.0,40.0,0.0
Sevier County, Utah,20812.0,19774.0,112.0,984.0,49.0,52.0,33.7,8887.0,6168.0,46327.0,19121.0,543.0,709.0,148300.0,1029.0,4339,2434,788,2989.0,14.361906592350566,606.0,44.0,211.0,2657.0,35.0,343.0,7.0,0.0
Summit County, Utah,37877.0,35868.0,181.0,4369.0,755.0,18.0,37.3,20911.0,7914.0,89886.0,45461.0,1086.0,1218.0,496800.0,2196.0,4152,9302,4855,3175.0,8.382395649074637,663.0,81.0,208.0,2834.0,11.0,1507.0,114.0,0.0
Tooele County, Utah,59973.0,55483.0,499.0,7052.0,522.0,217.0,30.3,28146.0,12806.0,63077.0,22423.0,680.0,819.0,175300.0,1356.0,11055,8118,1687,5169.0,8.618878495322896,1092.0,95.0,486.0,4534.0,125.0,1022.0,108.0,0.0
Uintah County, Utah,34576.0,30191.0,125.0,2659.0,166.0,110.0,29.6,15702.0,8373.0,62363.0,24572.0,795.0,964.0,187400.0,1306.0,7066,4062,897,3980.0,11.510874595094863,753.0,89.0,325.0,2785.0,0.0,780.0,19.0,7.0
Utah County, Utah,540425.0,495181.0,3298.0,59376.0,7522.0,4370.0,24.5,249061.0,119271.0,60830.0,20973.0,761.0,882.0,222300.0,1496.0,45968,96178,29489,72693.0,13.451080168385992,12067.0,765.0,3510.0,62248.0,878.0,14721.0,2103.0,764.0
Wasatch County, Utah,25550.0,24688.0,45.0,3355.0,241.0,15.0,32.0,12201.0,5714.0,65582.0,26145.0,907.0,1025.0,304300.0,1791.0,2968,4744,1817,2087.0,8.16829745596869,378.0,42.0,118.0,2012.0,0.0,781.0,22.0,0.0
Washington County, Utah,144844.0,134475.0,681.0,14272.0,1004.0,1310.0,33.8,60946.0,45899.0,49498.0,21771.0,776.0,943.0,209500.0,1432.0,22771,24689,8650,22131.0,15.279196929109938,3975.0,179.0,1425.0,19487.0,170.0,4023.0,62.0,630.0
Wayne County, Utah,2742.0,2655.0,22.0,131.0,18.0,0.0,38.5,1319.0,718.0,43393.0,19950.0,510.0,563.0,180300.0,1137.0,460,509,187,477.0,17.396061269146607,97.0,10.0,6.0,441.0,0.0,28.0,0.0,0.0
Weber County, Utah,236307.0,206886.0,2728.0,40731.0,2760.0,536.0,31.5,117071.0,56941.0,56216.0,23430.0,679.0,795.0,169200.0,1301.0,42251,36188,10184,30524.0,12.917095134718819,5581.0,517.0,2763.0,22161.0,614.0,11624.0,564.0,46.0
Addison County, Vermont,36883.0,35138.0,322.0,729.0,688.0,55.0,42.5,20757.0,10018.0,59274.0,29295.0,758.0,882.0,235200.0,1567.0,8095,7001,3691,3481.0,9.437952444215492,683.0,63.0,424.0,3237.0,102.0,75.0,27.0,0.0
Bennington County, Vermont,36739.0,35396.0,209.0,589.0,202.0,0.0,45.8,19315.0,11141.0,49303.0,29647.0,771.0,872.0,210600.0,1462.0,8196,7285,3119,5010.0,13.636734804975639,1079.0,120.0,659.0,4658.0,44.0,71.0,31.0,0.0
Caledonia County, Vermont,31109.0,30045.0,161.0,398.0,266.0,17.0,42.7,16112.0,9330.0,45089.0,23568.0,616.0,693.0,161800.0,1309.0,7981,5348,2199,4211.0,13.536275675849433,813.0,87.0,448.0,3927.0,42.0,49.0,107.0,0.0
Chittenden County, Vermont,158686.0,145904.0,3375.0,3208.0,4705.0,25.0,36.3,93369.0,38549.0,64243.0,33881.0,935.0,1066.0,269500.0,1796.0,22525,38936,19363,16823.0,10.60143932041894,2212.0,238.0,1415.0,14189.0,879.0,420.0,673.0,0.0
Essex County, Vermont,6231.0,6023.0,46.0,72.0,18.0,0.0,48.2,3027.0,2183.0,35567.0,20904.0,549.0,665.0,120300.0,1102.0,2036,928,191,1044.0,16.75493500240732,190.0,18.0,99.0,989.0,15.0,7.0,10.0,0.0
Franklin County, Vermont,48226.0,46015.0,207.0,631.0,157.0,40.0,39.7,27048.0,11076.0,57159.0,27879.0,728.0,872.0,203100.0,1471.0,12678,7976,2722,4790.0,9.932401609090531,1040.0,149.0,581.0,4513.0,15.0,153.0,30.0,0.0
Grand Isle County, Vermont,6979.0,6641.0,7.0,103.0,23.0,0.0,46.7,4042.0,1778.0,61338.0,34925.0,785.0,962.0,259500.0,1694.0,1552,1568,680,552.0,7.90944261355495,115.0,32.0,52.0,524.0,0.0,12.0,0.0,0.0
Lamoille County, Vermont,24843.0,23896.0,126.0,368.0,104.0,0.0,40.4,13575.0,6469.0,50447.0,26508.0,733.0,858.0,216800.0,1525.0,5191,5598,2015,3151.0,12.683653342994003,607.0,23.0,347.0,2980.0,18.0,21.0,3.0,0.0
Orange County, Vermont,28927.0,27994.0,121.0,333.0,138.0,0.0,44.4,16277.0,7555.0,53114.0,27623.0,696.0,839.0,186400.0,1400.0,7100,5724,2771,3957.0,13.679261589518443,768.0,92.0,398.0,3785.0,54.0,101.0,0.0,0.0
Orleans County, Vermont,27160.0,26254.0,174.0,337.0,116.0,0.0,44.6,13023.0,9280.0,41437.0,23164.0,549.0,693.0,155600.0,1219.0,7933,4072,1529,4388.0,16.156111929307805,769.0,99.0,361.0,4203.0,41.0,37.0,19.0,0.0
Rutland County, Vermont,60864.0,59066.0,360.0,750.0,416.0,0.0,45.2,32629.0,18357.0,48308.0,26384.0,696.0,796.0,176900.0,1407.0,15155,11535,4629,7655.0,12.57722134595163,1447.0,155.0,704.0,7403.0,23.0,33.0,53.0,0.0
Washington County, Vermont,59333.0,57057.0,515.0,1064.0,471.0,0.0,42.9,33402.0,15485.0,58293.0,30210.0,740.0,853.0,207100.0,1570.0,12601,13107,6784,5868.0,9.889943201928102,1022.0,115.0,572.0,5562.0,87.0,212.0,14.0,0.0
Windham County, Vermont,44050.0,41817.0,472.0,892.0,440.0,61.0,45.6,24402.0,12320.0,50526.0,27895.0,717.0,832.0,210700.0,1473.0,10238,8366,4787,5182.0,11.763904653802497,867.0,96.0,390.0,4940.0,33.0,78.0,70.0,0.0
Windsor County, Vermont,56328.0,54139.0,340.0,752.0,456.0,16.0,46.2,30508.0,16384.0,53610.0,31740.0,747.0,861.0,213300.0,1556.0,13987,11412,6301,5932.0,10.531174549069734,986.0,107.0,633.0,5601.0,79.0,165.0,59.0,16.0
Accomack County, Virginia,33165.0,22736.0,9495.0,2909.0,36.0,0.0,44.9,15731.0,11221.0,39389.0,23206.0,504.0,715.0,152500.0,1156.0,9340,3978,1857,6697.0,20.19297452133273,1252.0,51.0,781.0,3055.0,3257.0,741.0,9.0,0.0
Albemarle County, Virginia,101883.0,83125.0,9616.0,5698.0,4415.0,20.0,38.5,49562.0,33186.0,67958.0,37510.0,981.0,1115.0,317300.0,1733.0,13353,21548,17787,9162.0,8.992668060422249,1587.0,176.0,838.0,6248.0,1912.0,1244.0,422.0,7.0
Alleghany County, Virginia,16133.0,15053.0,813.0,215.0,55.0,5.0,46.8,7203.0,6085.0,45183.0,24399.0,396.0,575.0,111600.0,964.0,4494,2129,792,2250.0,13.946569143990578,454.0,41.0,191.0,2031.0,152.0,69.0,0.0,0.0
Amelia County, Virginia,12764.0,9258.0,3184.0,115.0,14.0,12.0,43.3,6035.0,4360.0,55870.0,25545.0,550.0,679.0,179300.0,1279.0,3358,1713,380,1210.0,9.479786900658102,296.0,23.0,155.0,677.0,532.0,55.0,0.0,0.0
Amherst County, Virginia,32237.0,24770.0,6001.0,665.0,236.0,16.0,43.1,16130.0,10495.0,44765.0,22938.0,502.0,687.0,149000.0,1089.0,8147,4451,1272,3509.0,10.885007910165339,611.0,30.0,353.0,2338.0,946.0,195.0,21.0,0.0
Appomattox County, Virginia,15137.0,11673.0,3023.0,177.0,24.0,0.0,42.5,6919.0,5327.0,47927.0,23098.0,446.0,674.0,137100.0,1088.0,4238,1828,632,2732.0,18.048490453854793,679.0,113.0,312.0,1823.0,792.0,33.0,0.0,0.0
Arlington County, Virginia,220173.0,158046.0,18354.0,34014.0,21399.0,213.0,33.8,147213.0,39891.0,105120.0,62854.0,1725.0,1802.0,594800.0,2723.0,17002,62656,62482,19115.0,8.68180930450146,2886.0,400.0,1249.0,8338.0,3308.0,6217.0,2913.0,0.0
Augusta County, Virginia,73707.0,68577.0,3029.0,1667.0,421.0,35.0,44.0,36395.0,24102.0,54018.0,26398.0,658.0,806.0,197600.0,1265.0,22249,10547,3938,6536.0,8.867543109881016,1537.0,207.0,805.0,5711.0,344.0,244.0,154.0,0.0
Bath County, Virginia,4644.0,4260.0,275.0,83.0,0.0,0.0,49.8,2408.0,1485.0,46153.0,32259.0,457.0,583.0,151200.0,930.0,1526,595,261,426.0,9.17312661498708,117.0,0.0,46.0,406.0,19.0,36.0,0.0,0.0
Bedford County, Virginia,75607.0,68143.0,5257.0,1387.0,887.0,23.0,44.9,38292.0,23163.0,56043.0,28548.0,601.0,756.0,196500.0,1289.0,18054,13494,4989,7638.0,10.102239210655098,1470.0,140.0,731.0,6005.0,1291.0,249.0,39.0,0.0
Bland County, Virginia,6727.0,6402.0,302.0,27.0,0.0,2.0,44.3,2728.0,3050.0,43508.0,19042.0,480.0,607.0,94100.0,892.0,2004,964,225,784.0,11.65452653485952,163.0,9.0,59.0,781.0,0.0,5.0,0.0,0.0
Botetourt County, Virginia,33105.0,31172.0,1242.0,429.0,42.0,0.0,46.1,16985.0,10007.0,63011.0,32266.0,688.0,881.0,210300.0,1435.0,8525,6320,1795,2350.0,7.0986255852590245,505.0,42.0,190.0,1959.0,237.0,87.0,4.0,0.0
Brunswick County, Virginia,16961.0,7072.0,9564.0,316.0,7.0,0.0,41.6,7107.0,7177.0,37028.0,17920.0,413.0,662.0,104200.0,1052.0,4309,1939,633,3491.0,20.582512823536348,741.0,73.0,412.0,1181.0,2267.0,192.0,0.0,0.0
Buchanan County, Virginia,23683.0,22760.0,549.0,106.0,215.0,0.0,45.3,8235.0,11842.0,29678.0,18357.0,402.0,621.0,68700.0,877.0,6404,2142,527,5427.0,22.915171219862348,1361.0,123.0,627.0,5397.0,20.0,1.0,0.0,0.0
Buckingham County, Virginia,17072.0,10627.0,5917.0,334.0,40.0,4.0,42.3,6832.0,7260.0,38484.0,17345.0,431.0,654.0,128300.0,1093.0,5402,1652,384,3189.0,18.67970946579194,648.0,110.0,356.0,1775.0,1326.0,96.0,7.0,0.0
Campbell County, Virginia,54833.0,45000.0,7542.0,1039.0,444.0,26.0,42.3,27385.0,17458.0,47055.0,23801.0,537.0,727.0,151000.0,1127.0,14372,7817,2420,8035.0,14.65358452027064,1669.0,215.0,844.0,6013.0,1458.0,229.0,65.0,16.0
Caroline County, Virginia,29057.0,19323.0,8463.0,1096.0,201.0,0.0,39.1,15309.0,7693.0,58417.0,26403.0,778.0,998.0,188000.0,1502.0,7477,3533,1282,3411.0,11.73899576694084,678.0,101.0,355.0,2229.0,1036.0,155.0,0.0,0.0
Carroll County, Virginia,29881.0,29203.0,247.0,851.0,34.0,0.0,45.9,13688.0,11007.0,33495.0,19761.0,352.0,528.0,106100.0,892.0,7916,4314,824,5502.0,18.4130383855962,1238.0,219.0,443.0,5333.0,98.0,89.0,0.0,0.0
Charles City County, Virginia,7154.0,3001.0,3471.0,112.0,18.0,6.0,47.9,3602.0,2482.0,48088.0,26053.0,648.0,861.0,154600.0,1192.0,2351,638,252,972.0,13.586804584847638,201.0,23.0,121.0,301.0,637.0,3.0,0.0,0.0
Charlotte County, Virginia,12399.0,8333.0,3768.0,297.0,14.0,0.0,44.1,5360.0,4595.0,34820.0,18767.0,366.0,570.0,97700.0,1077.0,3199,1413,516,2359.0,19.025727881280748,396.0,42.0,203.0,1013.0,1279.0,130.0,0.0,0.0
Chesterfield County, Virginia,324337.0,224705.0,73489.0,24629.0,11224.0,120.0,38.0,174776.0,78290.0,72514.0,32942.0,939.0,1107.0,219800.0,1616.0,52882,66518,28431,23079.0,7.115746892892269,4116.0,249.0,2233.0,14075.0,6351.0,4658.0,631.0,20.0
Clarke County, Virginia,14273.0,12887.0,734.0,545.0,163.0,0.0,45.3,7508.0,4119.0,75508.0,38590.0,835.0,985.0,337700.0,1906.0,2774,2803,1264,1336.0,9.360330694317943,218.0,1.0,153.0,1051.0,257.0,46.0,3.0,0.0
Craig County, Virginia,5206.0,5037.0,10.0,0.0,21.0,0.0,46.1,2355.0,1651.0,46658.0,22435.0,347.0,550.0,146100.0,1274.0,1850,669,121,541.0,10.391855551286977,116.0,0.0,91.0,483.0,2.0,0.0,20.0,0.0
Culpeper County, Virginia,47910.0,36998.0,6821.0,4255.0,663.0,73.0,38.4,23821.0,13176.0,65235.0,28076.0,800.0,1012.0,243400.0,1738.0,11273,6876,2229,4465.0,9.319557503652682,913.0,54.0,490.0,2568.0,1300.0,352.0,138.0,0.0
Cumberland County, Virginia,9916.0,6255.0,3415.0,10.0,0.0,0.0,43.5,4986.0,3048.0,41484.0,22922.0,570.0,750.0,133100.0,1154.0,2422,1295,335,1827.0,18.424768051633723,366.0,54.0,194.0,616.0,1039.0,10.0,0.0,0.0
Dickenson County, Virginia,15612.0,15376.0,118.0,114.0,13.0,0.0,43.5,5454.0,7333.0,33106.0,17954.0,341.0,523.0,72400.0,907.0,4107,1446,440,3080.0,19.72841404048168,663.0,111.0,267.0,3056.0,12.0,10.0,5.0,0.0
Dinwiddie County, Virginia,27993.0,18137.0,9166.0,754.0,90.0,0.0,41.4,13933.0,8873.0,52328.0,23766.0,763.0,946.0,159300.0,1327.0,8211,3213,948,3755.0,13.414067802664952,754.0,33.0,406.0,1963.0,1709.0,20.0,9.0,0.0
Essex County, Virginia,11166.0,6566.0,4170.0,379.0,0.0,0.0,44.3,5593.0,3554.0,42143.0,21595.0,619.0,830.0,158100.0,1148.0,2973,1080,407,1366.0,12.233566183055705,236.0,47.0,147.0,582.0,747.0,20.0,0.0,0.0
Fairfax County, Virginia,1117072.0,705991.0,104083.0,178922.0,202094.0,814.0,37.4,640889.0,236375.0,112102.0,51137.0,1587.0,1724.0,486900.0,2549.0,109715,273602,216910,66251.0,5.930772591202715,10940.0,814.0,5354.0,30605.0,11170.0,20612.0,12900.0,0.0
Fauquier County, Virginia,66726.0,58451.0,5030.0,4502.0,767.0,39.0,41.5,36215.0,16323.0,92078.0,41394.0,974.0,1161.0,351900.0,2213.0,12956,12689,6214,3835.0,5.747384827503522,664.0,17.0,347.0,3168.0,445.0,628.0,22.0,0.0
Floyd County, Virginia,15452.0,14809.0,323.0,413.0,170.0,0.0,44.7,7934.0,4658.0,47543.0,22805.0,404.0,553.0,153700.0,1017.0,4270,2179,629,1623.0,10.503494693243592,274.0,12.0,81.0,1429.0,191.0,47.0,0.0,0.0
Fluvanna County, Virginia,25945.0,20917.0,3637.0,813.0,166.0,0.0,41.5,12629.0,8230.0,64641.0,30300.0,1034.0,1219.0,214000.0,1497.0,5136,4982,2018,1594.0,6.143765658122953,342.0,43.0,192.0,816.0,548.0,115.0,21.0,0.0
