County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Bledsoe County, Tennessee,14413.0,13093.0,582.0,308.0,43.0,0.0,44.5,5769.0,6533.0,40450.0,21402.0,413.0,602.0,129600.0,1028.0,4758,1460,570,2735.0,18.975924512592798,496.0,26.0,180.0,2544.0,7.0,75.0,0.0,0.0
Campbell County, Tennessee,39824.0,38913.0,216.0,486.0,154.0,0.0,43.5,16412.0,16320.0,35377.0,21282.0,389.0,571.0,92700.0,950.0,12249,3589,1249,8071.0,20.266673362796304,1747.0,123.0,975.0,7853.0,39.0,239.0,12.0,0.0
Cannon County, Tennessee,13839.0,13306.0,202.0,273.0,12.0,0.0,41.7,6521.0,4657.0,47457.0,24595.0,513.0,633.0,151800.0,1088.0,4783,1284,406,2317.0,16.742539200809308,508.0,75.0,192.0,2204.0,70.0,1.0,0.0,0.0
Coffee County, Tennessee,54074.0,49185.0,1178.0,2209.0,502.0,0.0,40.2,24801.0,17854.0,46614.0,24748.0,520.0,690.0,118000.0,1022.0,14273,6997,2537,8111.0,14.999815068239819,1690.0,169.0,811.0,6681.0,343.0,884.0,43.0,0.0
Fayette County, Tennessee,39336.0,27554.0,10908.0,974.0,273.0,2.0,44.8,19022.0,13276.0,57919.0,30471.0,493.0,661.0,185000.0,1302.0,10113,6068,2164,5602.0,14.241407362212732,1111.0,100.0,549.0,2436.0,3103.0,324.0,12.0,0.0
Hancock County, Tennessee,6605.0,6471.0,31.0,59.0,19.0,0.0,44.6,2520.0,2881.0,29619.0,19396.0,258.0,401.0,83500.0,733.0,2092,503,214,1652.0,25.0113550340651,369.0,15.0,229.0,1610.0,0.0,29.0,10.0,0.0
Hawkins County, Tennessee,56402.0,54182.0,755.0,788.0,280.0,14.0,44.2,23618.0,22431.0,38728.0,22141.0,453.0,613.0,115400.0,958.0,17903,6523,1744,10737.0,19.036558987269956,2506.0,405.0,1144.0,10168.0,158.0,217.0,74.0,0.0
Johnson County, Tennessee,17846.0,16622.0,680.0,336.0,71.0,0.0,45.7,5990.0,9217.0,32994.0,19183.0,353.0,491.0,114100.0,882.0,5704,2059,438,4030.0,22.58209122492435,871.0,80.0,275.0,3808.0,44.0,193.0,9.0,0.0
Lincoln County, Tennessee,33543.0,30122.0,2320.0,1067.0,161.0,0.0,43.3,15121.0,11829.0,42153.0,24029.0,438.0,666.0,117500.0,1082.0,9983,4387,1449,5578.0,16.629401067286768,1314.0,145.0,618.0,4452.0,782.0,311.0,0.0,0.0
Macon County, Tennessee,23239.0,22299.0,100.0,1187.0,62.0,37.0,38.6,10460.0,7759.0,35533.0,20666.0,423.0,585.0,111700.0,904.0,7621,1901,636,4235.0,18.223675717543784,946.0,75.0,271.0,3976.0,0.0,580.0,0.0,0.0
Moore County, Tennessee,6302.0,5892.0,110.0,11.0,125.0,0.0,45.1,2988.0,2234.0,51671.0,31479.0,452.0,632.0,166000.0,1156.0,1903,930,294,480.0,7.616629641383688,128.0,13.0,61.0,435.0,17.0,0.0,0.0,0.0
Robertson County, Tennessee,68575.0,60528.0,4945.0,4401.0,353.0,67.0,38.7,35245.0,18458.0,57424.0,26441.0,655.0,851.0,163100.0,1228.0,18669,9320,2755,7661.0,11.171709806780896,1683.0,186.0,863.0,5592.0,1335.0,1221.0,50.0,14.0
Franklin County, Tennessee,41397.0,37334.0,2043.0,1312.0,265.0,23.0,41.5,18962.0,14936.0,46882.0,25637.0,448.0,622.0,120600.0,980.0,11202,5676,2350,5918.0,14.29572191221586,1182.0,162.0,452.0,5208.0,193.0,468.0,0.0,0.0
Blount County, Tennessee,127135.0,119729.0,3257.0,3977.0,868.0,110.0,43.2,62058.0,42075.0,51172.0,28334.0,588.0,744.0,169500.0,1181.0,32518,21714,7218,16196.0,12.739214221103552,3057.0,261.0,1516.0,14582.0,607.0,1102.0,237.0,0.0
Cheatham County, Tennessee,39713.0,37755.0,516.0,1083.0,228.0,110.0,40.5,20316.0,11370.0,56150.0,25673.0,690.0,948.0,170500.0,1224.0,10540,5619,1787,4966.0,12.504721375871881,854.0,11.0,419.0,4754.0,39.0,372.0,0.0,0.0
Carter County, Tennessee,56500.0,54618.0,785.0,971.0,212.0,0.0,44.4,24368.0,22650.0,34625.0,21001.0,457.0,606.0,114600.0,894.0,17160,6342,2232,13432.0,23.773451327433627,2931.0,340.0,1310.0,12968.0,252.0,224.0,0.0,0.0
Grainger County, Tennessee,22942.0,22457.0,87.0,697.0,69.0,0.0,44.2,10130.0,8667.0,40088.0,20966.0,434.0,604.0,110600.0,950.0,7597,2581,557,4253.0,18.53805248016738,918.0,103.0,302.0,4085.0,62.0,224.0,0.0,0.0
Giles County, Tennessee,29024.0,25099.0,2837.0,577.0,169.0,0.0,43.1,13154.0,10468.0,43925.0,22994.0,442.0,627.0,120400.0,1035.0,9372,3174,1047,4498.0,15.497519294377067,920.0,94.0,400.0,3691.0,479.0,192.0,17.0,0.0
Lauderdale County, Tennessee,26497.0,16472.0,8936.0,629.0,110.0,0.0,38.0,10117.0,10967.0,35551.0,17178.0,421.0,634.0,81000.0,972.0,8297,1771,589,5451.0,20.57214024229158,1335.0,118.0,883.0,2619.0,2541.0,141.0,26.0,0.0
Lawrence County, Tennessee,42591.0,40539.0,816.0,848.0,187.0,9.0,39.6,17850.0,15220.0,41522.0,19879.0,417.0,621.0,98800.0,960.0,12858,3957,1469,7688.0,18.05076189805358,1539.0,157.0,750.0,7379.0,154.0,184.0,37.0,0.0
Madison County, Tennessee,97887.0,58161.0,36431.0,3576.0,1047.0,0.0,37.9,45862.0,32278.0,44496.0,24600.0,566.0,837.0,126100.0,1176.0,22844,15570,5859,19100.0,19.51229478888923,3747.0,266.0,2599.0,7530.0,10908.0,1532.0,215.0,0.0
Marion County, Tennessee,28355.0,26477.0,534.0,486.0,117.0,0.0,43.2,12815.0,10374.0,45366.0,23807.0,473.0,665.0,121200.0,1013.0,8083,3149,914,5045.0,17.792276494445424,1161.0,171.0,577.0,4565.0,78.0,122.0,40.0,0.0
Overton County, Tennessee,21995.0,21470.0,146.0,284.0,62.0,37.0,42.6,9222.0,8377.0,36052.0,19961.0,345.0,500.0,114700.0,919.0,7288,2039,694,4241.0,19.281654921573086,808.0,35.0,370.0,4113.0,4.0,28.0,0.0,0.0
Pickett County, Tennessee,5071.0,4947.0,41.0,44.0,0.0,0.0,49.8,2310.0,1950.0,39313.0,21300.0,290.0,457.0,129700.0,854.0,1705,525,91,936.0,18.457897850522578,284.0,8.0,97.0,834.0,29.0,21.0,0.0,0.0
Sumner County, Tennessee,175730.0,155391.0,12091.0,7957.0,2257.0,140.0,39.6,91821.0,46461.0,61584.0,30669.0,775.0,930.0,194900.0,1381.0,38613,30908,10358,16911.0,9.62328572241507,3483.0,380.0,1975.0,13858.0,1910.0,1901.0,145.0,82.0
Wayne County, Tennessee,16713.0,15375.0,942.0,320.0,244.0,0.0,41.9,6370.0,7675.0,34299.0,18702.0,330.0,503.0,96400.0,882.0,5603,1243,578,2882.0,17.244061509004965,708.0,64.0,250.0,2662.0,35.0,84.0,169.0,0.0
Trousdale County, Tennessee,8773.0,7543.0,999.0,98.0,26.0,0.0,37.5,4178.0,2919.0,41776.0,22863.0,501.0,613.0,128000.0,1033.0,2506,907,268,1152.0,13.13119799384475,113.0,0.0,65.0,1094.0,58.0,0.0,0.0,0.0
Williamson County, Tennessee,212161.0,189989.0,8904.0,9937.0,8507.0,84.0,39.0,109719.0,50542.0,103543.0,48482.0,1234.0,1364.0,388400.0,2045.0,20349,59176,29337,9704.0,4.573884927012976,1831.0,120.0,667.0,8141.0,747.0,1798.0,379.0,0.0
Bedford County, Tennessee,46854.0,39425.0,3176.0,5528.0,175.0,33.0,37.2,22667.0,13266.0,47117.0,22953.0,570.0,734.0,129700.0,1053.0,13090,5173,1465,7828.0,16.70721816707218,1630.0,254.0,832.0,5928.0,746.0,1243.0,0.0,33.0
Clay County, Tennessee,7684.0,7396.0,165.0,120.0,35.0,0.0,47.6,2713.0,3645.0,30801.0,17667.0,321.0,501.0,90300.0,885.0,2589,647,347,2018.0,26.262363352420614,429.0,70.0,166.0,1879.0,104.0,39.0,4.0,0.0
Greene County, Tennessee,68520.0,64874.0,1635.0,1856.0,252.0,0.0,44.3,30189.0,26650.0,38266.0,21960.0,432.0,572.0,114600.0,906.0,21863,7736,2615,11422.0,16.669585522475188,2373.0,270.0,1054.0,10267.0,345.0,743.0,102.0,0.0
Cumberland County, Tennessee,58178.0,56417.0,383.0,1640.0,336.0,0.0,50.5,22490.0,26350.0,40994.0,23668.0,504.0,666.0,140800.0,933.0,17073,8579,2952,9129.0,15.691498504589363,2001.0,348.0,870.0,8697.0,148.0,675.0,0.0,0.0
Shelby County, Tennessee,937847.0,369814.0,500384.0,57198.0,23545.0,358.0,35.3,472203.0,254729.0,48415.0,28117.0,678.0,894.0,135700.0,1348.0,171575,152109,72549,191520.0,20.42124141784321,35246.0,3944.0,24148.0,37041.0,138577.0,20207.0,2231.0,116.0
Van Buren County, Tennessee,5675.0,5517.0,17.0,53.0,0.0,0.0,47.2,2612.0,2126.0,43631.0,20672.0,278.0,402.0,95000.0,921.0,2037,451,200,1083.0,19.083700440528634,184.0,15.0,25.0,1056.0,0.0,17.0,0.0,0.0
Claiborne County, Tennessee,31566.0,30489.0,316.0,376.0,194.0,44.0,42.7,13021.0,13270.0,35428.0,20184.0,404.0,588.0,102700.0,894.0,9425,3001,1240,6768.0,21.44079072419692,1568.0,279.0,565.0,6456.0,42.0,65.0,25.0,32.0
Henderson County, Tennessee,27889.0,24958.0,2227.0,619.0,47.0,0.0,41.2,12434.0,9681.0,42711.0,21344.0,446.0,632.0,92700.0,909.0,8109,3243,873,5365.0,19.23697515149342,1113.0,194.0,564.0,4245.0,788.0,352.0,0.0,0.0
Hickman County, Tennessee,24502.0,22590.0,1214.0,562.0,45.0,0.0,40.9,10309.0,9583.0,39333.0,20936.0,450.0,666.0,104800.0,965.0,7598,2185,685,4523.0,18.459717574075587,907.0,179.0,419.0,4231.0,102.0,54.0,0.0,0.0
Humphreys County, Tennessee,18281.0,17257.0,689.0,418.0,39.0,14.0,42.1,7703.0,7118.0,40998.0,23498.0,450.0,632.0,103000.0,998.0,5882,1534,695,3299.0,18.04605874952136,577.0,14.0,212.0,3053.0,228.0,75.0,0.0,0.0
Jefferson County, Tennessee,52887.0,50483.0,951.0,1836.0,343.0,12.0,43.2,24714.0,18699.0,45641.0,23724.0,506.0,669.0,136700.0,1012.0,14627,6435,2379,7001.0,13.237657647436988,1326.0,120.0,500.0,6502.0,163.0,362.0,0.0,0.0
Putnam County, Tennessee,75565.0,70997.0,1733.0,4542.0,1006.0,26.0,36.0,34862.0,26762.0,37802.0,23337.0,517.0,652.0,152800.0,1091.0,18752,10001,4326,16843.0,22.28941970488983,2931.0,350.0,1379.0,15378.0,769.0,1898.0,160.0,4.0
Sequatchie County, Tennessee,14654.0,13082.0,26.0,515.0,0.0,0.0,43.0,6447.0,5394.0,51312.0,22744.0,502.0,683.0,138100.0,1057.0,4244,1774,613,2073.0,14.146308175242254,571.0,55.0,276.0,1950.0,0.0,64.0,0.0,0.0
Sevier County, Tennessee,95523.0,90116.0,662.0,5399.0,734.0,12.0,42.4,49095.0,28703.0,44473.0,23298.0,585.0,734.0,164000.0,1111.0,25156,12920,4259,14396.0,15.070715953225925,2728.0,264.0,1531.0,12800.0,110.0,2006.0,118.0,0.0
Stewart County, Tennessee,13248.0,12403.0,145.0,342.0,120.0,36.0,43.6,5747.0,5048.0,44090.0,22680.0,421.0,628.0,130400.0,1023.0,4103,1627,515,2489.0,18.78774154589372,505.0,118.0,221.0,2096.0,39.0,208.0,58.0,0.0
Hardin County, Texas,55993.0,51450.0,3199.0,3003.0,264.0,25.0,39.3,25193.0,18513.0,56131.0,29693.0,629.0,781.0,113100.0,1340.0,14753,7665,1943,6669.0,11.910417373600271,1495.0,158.0,881.0,5358.0,1215.0,322.0,0.0,0.0
Haskell County, Texas,5806.0,5214.0,183.0,1605.0,43.0,0.0,43.4,2410.0,2526.0,43529.0,21120.0,389.0,555.0,49200.0,907.0,1595,567,155,958.0,16.500172235618326,215.0,16.0,141.0,835.0,44.0,364.0,0.0,0.0
Howard County, Texas,36491.0,30456.0,2136.0,15030.0,288.0,27.0,36.7,15450.0,13950.0,50855.0,22994.0,613.0,837.0,85700.0,1136.0,9026,3900,911,4344.0,11.90430517113809,856.0,60.0,630.0,3312.0,569.0,2079.0,3.0,0.0
Leon County, Texas,16966.0,15185.0,1263.0,2405.0,126.0,31.0,44.7,7074.0,6500.0,44875.0,27096.0,434.0,633.0,102300.0,1078.0,4802,2100,474,2741.0,16.15584109395261,594.0,101.0,325.0,2453.0,244.0,791.0,0.0,0.0
Mills County, Texas,4887.0,4789.0,11.0,892.0,3.0,0.0,47.3,2121.0,1751.0,46318.0,24858.0,339.0,534.0,111200.0,1032.0,993,755,267,703.0,14.38510333537958,125.0,0.0,72.0,699.0,3.0,223.0,1.0,0.0
Montague County, Texas,19406.0,18427.0,41.0,2072.0,22.0,0.0,44.0,8516.0,6971.0,46592.0,26278.0,544.0,776.0,107100.0,1104.0,5101,2352,747,2948.0,15.191177986189839,583.0,66.0,226.0,2768.0,2.0,812.0,0.0,0.0
Newton County, Texas,14187.0,10927.0,3029.0,490.0,12.0,0.0,43.5,5665.0,6121.0,40180.0,20800.0,366.0,652.0,73300.0,1091.0,4785,1300,204,2202.0,15.521251850285473,264.0,49.0,80.0,1503.0,659.0,33.0,0.0,0.0
Panola County, Texas,23574.0,19010.0,3859.0,2017.0,150.0,10.0,38.7,10262.0,8206.0,49704.0,26205.0,585.0,721.0,97200.0,1130.0,5320,2785,726,3510.0,14.889284805293968,647.0,0.0,390.0,2562.0,837.0,556.0,65.0,2.0
Reeves County, Texas,14791.0,11518.0,721.0,11096.0,168.0,0.0,35.4,5595.0,6266.0,49390.0,18992.0,604.0,781.0,52900.0,884.0,3080,1089,250,1617.0,10.932323710364411,312.0,109.0,46.0,1327.0,150.0,1178.0,0.0,0.0
Sabine County, Texas,10429.0,9329.0,794.0,422.0,10.0,0.0,52.1,3638.0,5175.0,33561.0,20876.0,370.0,549.0,92100.0,1103.0,3446,1054,410,2057.0,19.72384696519321,395.0,27.0,196.0,1673.0,279.0,202.0,0.0,0.0
Sherman County, Texas,3067.0,2806.0,9.0,1327.0,0.0,0.0,39.8,1635.0,824.0,54961.0,25358.0,493.0,675.0,86800.0,1238.0,594,431,105,448.0,14.607107923051842,95.0,0.0,43.0,420.0,4.0,273.0,0.0,0.0
Swisher County, Texas,7541.0,6246.0,440.0,3253.0,14.0,5.0,35.6,2874.0,3004.0,37883.0,18878.0,451.0,651.0,70800.0,904.0,1846,713,146,1525.0,20.222782124386686,339.0,13.0,193.0,997.0,192.0,780.0,0.0,0.0
Hunt County, Texas,90322.0,71189.0,7094.0,13837.0,1100.0,44.0,37.9,41451.0,29562.0,49319.0,23942.0,643.0,826.0,105000.0,1259.0,21211,11390,4140,16430.0,18.190474081619097,3060.0,368.0,1340.0,10614.0,2040.0,4160.0,494.0,0.0
Camp County, Texas,12670.0,9080.0,2140.0,3034.0,40.0,0.0,36.8,5618.0,4085.0,41811.0,21069.0,521.0,695.0,83600.0,1078.0,3180,1544,399,2191.0,17.29281767955801,412.0,67.0,171.0,1406.0,311.0,897.0,19.0,0.0
Hansford County, Texas,5532.0,5098.0,17.0,2569.0,0.0,0.0,34.9,2488.0,1603.0,40678.0,21989.0,571.0,716.0,93500.0,1144.0,1031,556,117,1017.0,18.383947939262473,221.0,0.0,52.0,877.0,0.0,838.0,0.0,0.0
Guadalupe County, Texas,150889.0,109719.0,11675.0,56319.0,2611.0,229.0,36.7,74514.0,41757.0,66187.0,29300.0,827.0,1018.0,175000.0,1491.0,30489,25810,9051,15774.0,10.454042375521079,2975.0,403.0,1621.0,9360.0,1469.0,8886.0,202.0,47.0
Clay County, Texas,10369.0,9802.0,59.0,587.0,29.0,0.0,46.0,4716.0,3723.0,46863.0,27593.0,461.0,669.0,87200.0,1128.0,3125,1409,379,1539.0,14.842318449223647,394.0,118.0,142.0,1293.0,25.0,254.0,0.0,0.0
Hartley County, Texas,5821.0,4796.0,495.0,1527.0,81.0,0.0,39.8,2074.0,2631.0,64427.0,20676.0,640.0,742.0,146900.0,1355.0,1727,711,178,347.0,5.9611750558323315,84.0,0.0,27.0,284.0,1.0,244.0,0.0,0.0
Hill County, Texas,35098.0,30859.0,2303.0,7017.0,106.0,70.0,42.5,15872.0,12021.0,45970.0,23342.0,528.0,690.0,93700.0,1202.0,8377,4650,1293,5967.0,17.000968716166163,1075.0,44.0,489.0,5052.0,695.0,1702.0,0.0,0.0
Limestone County, Texas,23480.0,17887.0,4240.0,4994.0,156.0,0.0,39.5,9833.0,8891.0,40356.0,21093.0,463.0,680.0,84800.0,1003.0,5744,2572,645,4671.0,19.89352640545145,811.0,90.0,358.0,2898.0,1423.0,1319.0,21.0,0.0
Nacogdoches County, Texas,65411.0,49852.0,11603.0,12372.0,1174.0,0.0,30.6,30871.0,20657.0,41482.0,22589.0,602.0,763.0,117700.0,1178.0,11291,8277,3649,14894.0,22.769870511076117,2634.0,407.0,1159.0,9423.0,3967.0,4418.0,199.0,0.0
Parmer County, Texas,9871.0,8448.0,161.0,6161.0,22.0,23.0,34.1,4542.0,2795.0,50410.0,21876.0,508.0,667.0,86200.0,1166.0,2213,1006,230,1676.0,16.979029480295814,353.0,23.0,190.0,1215.0,31.0,1303.0,22.0,23.0
Parker County, Texas,125963.0,117684.0,1739.0,14461.0,628.0,74.0,39.6,62261.0,36433.0,70608.0,33367.0,746.0,949.0,180900.0,1608.0,24566,23146,6727,11339.0,9.001849749529624,2205.0,68.0,1124.0,10391.0,174.0,2451.0,4.0,18.0
Presidio County, Texas,7191.0,6544.0,0.0,5854.0,358.0,0.0,41.4,2690.0,2670.0,26486.0,15329.0,408.0,523.0,50700.0,853.0,1085,644,306,1893.0,26.324572382144346,375.0,27.0,160.0,1797.0,0.0,1787.0,0.0,0.0
Val Verde County, Texas,48976.0,45317.0,664.0,39855.0,283.0,48.0,31.7,21376.0,15081.0,44609.0,20160.0,524.0,688.0,94500.0,1182.0,8888,5464,1521,9849.0,20.10984972231297,2004.0,173.0,794.0,9337.0,9.0,9148.0,21.0,0.0
Culberson County, Texas,2257.0,1885.0,8.0,1821.0,6.0,0.0,41.2,1029.0,775.0,33125.0,16763.0,385.0,586.0,57000.0,1031.0,622,160,37,660.0,29.24235711120957,124.0,0.0,74.0,507.0,4.0,551.0,0.0,0.0
Ector County, Texas,155744.0,128171.0,6858.0,91475.0,1681.0,26.0,30.3,77958.0,35810.0,59528.0,27728.0,816.0,971.0,120800.0,1348.0,29099,15675,3775,18882.0,12.123741524553113,3438.0,174.0,2132.0,14039.0,1420.0,13222.0,93.0,26.0
Garza County, Texas,6739.0,5716.0,307.0,3639.0,38.0,0.0,40.1,2494.0,3258.0,53832.0,20635.0,480.0,741.0,77500.0,898.0,1488,514,104,646.0,9.585991986941682,138.0,14.0,95.0,536.0,52.0,498.0,0.0,0.0
Glasscock County, Texas,1420.0,1096.0,0.0,576.0,0.0,0.0,38.3,669.0,473.0,64886.0,32885.0,815.0,906.0,193600.0,1236.0,237,236,50,165.0,11.619718309859154,42.0,14.0,2.0,111.0,0.0,70.0,0.0,0.0
Grimes County, Texas,27358.0,21088.0,4323.0,6468.0,28.0,0.0,40.4,11039.0,10857.0,49745.0,23585.0,454.0,657.0,110100.0,1158.0,6946,2680,874,4444.0,16.243877476423716,867.0,33.0,536.0,2960.0,1125.0,1245.0,0.0,0.0
Travis County, Texas,1176584.0,881405.0,97298.0,398398.0,75333.0,698.0,33.6,676509.0,258705.0,68350.0,38820.0,1004.0,1172.0,275800.0,1851.0,147682,284840,136996,159948.0,13.594269512419002,23019.0,1858.0,11791.0,107803.0,17947.0,83849.0,9905.0,159.0
Collin County, Texas,914075.0,649834.0,85334.0,137871.0,124046.0,621.0,36.5,496317.0,200859.0,90124.0,41609.0,1079.0,1225.0,265300.0,1979.0,94962,239039,108514,62439.0,6.830839920137844,12140.0,1069.0,5744.0,41136.0,8138.0,19858.0,6887.0,27.0
Angelina County, Texas,87700.0,68468.0,13013.0,18871.0,933.0,9.0,36.8,39167.0,28317.0,46472.0,21974.0,603.0,774.0,97300.0,1130.0,18861,10909,3111,16222.0,18.49714937286203,3360.0,498.0,1691.0,10801.0,3876.0,4754.0,182.0,0.0
Collingsworth County, Texas,3026.0,2313.0,113.0,946.0,4.0,0.0,39.8,1492.0,860.0,46348.0,21356.0,467.0,620.0,55800.0,817.0,706,331,101,445.0,14.705882352941176,97.0,0.0,72.0,245.0,38.0,192.0,0.0,0.0
Cottle County, Texas,1498.0,1201.0,153.0,490.0,0.0,0.0,47.6,729.0,431.0,33534.0,20566.0,190.0,288.0,44700.0,831.0,367,164,63,364.0,24.299065420560748,96.0,0.0,60.0,137.0,121.0,146.0,0.0,0.0
Hays County, Texas,194843.0,170450.0,7364.0,73608.0,2664.0,228.0,31.3,104828.0,49450.0,62815.0,29253.0,888.0,1047.0,204700.0,1643.0,26824,35379,14296,28737.0,14.74879774998332,3839.0,408.0,1492.0,24878.0,897.0,14028.0,403.0,93.0
Lamb County, Texas,13368.0,11705.0,676.0,7347.0,77.0,0.0,35.6,5881.0,4075.0,43712.0,21760.0,395.0,644.0,62700.0,944.0,2974,1427,444,2686.0,20.09275882704967,565.0,16.0,357.0,2218.0,290.0,1823.0,0.0,0.0
Lipscomb County, Texas,3495.0,3068.0,13.0,1046.0,27.0,1.0,35.0,1744.0,916.0,59583.0,29995.0,525.0,705.0,92400.0,1108.0,798,518,112,361.0,10.32904148783977,81.0,4.0,20.0,263.0,0.0,191.0,15.0,0.0
Loving County, Texas,74.0,67.0,0.0,12.0,0.0,0.0,57.5,39.0,28.0,80938.0,35530.0,738.0,930.0,,,21,8,0,12.0,16.216216216216218,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0
Matagorda County, Texas,36744.0,27443.0,3770.0,15230.0,731.0,42.0,37.2,17129.0,11250.0,44896.0,23294.0,573.0,773.0,102200.0,1222.0,8604,4265,980,7464.0,20.31352057478772,1544.0,127.0,788.0,4913.0,1228.0,3579.0,250.0,21.0
Pecos County, Texas,15804.0,12645.0,669.0,10822.0,66.0,9.0,36.2,6347.0,6104.0,50543.0,19088.0,614.0,819.0,68600.0,1088.0,4329,1177,329,1580.0,9.99746899519109,276.0,0.0,115.0,1120.0,35.0,1372.0,0.0,0.0
Robertson County, Texas,16727.0,12740.0,3299.0,3382.0,48.0,18.0,41.4,7788.0,5335.0,52189.0,23337.0,385.0,668.0,93900.0,1069.0,4195,1732,526,2505.0,14.975787648711664,556.0,50.0,331.0,1290.0,1101.0,327.0,10.0,0.0
Rockwall County, Texas,90414.0,77700.0,5449.0,15419.0,2195.0,0.0,37.2,46722.0,21443.0,93269.0,38933.0,1094.0,1283.0,225400.0,1773.0,12355,19954,7947,5222.0,5.775654212843143,1092.0,61.0,609.0,4199.0,566.0,1685.0,136.0,0.0
Rusk County, Texas,53026.0,41958.0,9076.0,8559.0,243.0,0.0,38.5,21602.0,20417.0,49270.0,23521.0,560.0,730.0,111200.0,1135.0,11624,6640,1748,7576.0,14.287330743408894,1605.0,124.0,783.0,5067.0,2227.0,1791.0,5.0,0.0
Taylor County, Texas,135371.0,105329.0,10397.0,32219.0,2664.0,73.0,32.2,69405.0,36074.0,49161.0,25419.0,649.0,846.0,112400.0,1195.0,25799,19801,6517,20783.0,15.352623530889186,3743.0,295.0,2154.0,14135.0,2223.0,7614.0,433.0,58.0
Throckmorton County, Texas,1541.0,1515.0,2.0,244.0,5.0,0.0,48.2,697.0,586.0,37279.0,27732.0,232.0,425.0,68600.0,939.0,345,248,45,259.0,16.80726800778715,55.0,0.0,32.0,243.0,1.0,38.0,5.0,0.0
Trinity County, Texas,14481.0,12516.0,1385.0,1347.0,52.0,0.0,48.5,5508.0,6390.0,37398.0,20369.0,503.0,723.0,75300.0,1061.0,4097,1734,365,2643.0,18.251501968096125,615.0,85.0,219.0,1962.0,405.0,521.0,0.0,0.0
Walker County, Texas,70818.0,51746.0,16219.0,12584.0,875.0,10.0,35.2,24969.0,36360.0,41456.0,17194.0,693.0,838.0,132200.0,1307.0,17703,8998,2770,12653.0,17.866926487616144,1805.0,249.0,829.0,8221.0,3646.0,2501.0,228.0,0.0
Wood County, Texas,43315.0,38855.0,2435.0,4167.0,38.0,34.0,48.1,17303.0,18531.0,48038.0,25955.0,556.0,755.0,117000.0,1128.0,11303,5816,1309,5580.0,12.882373311785756,1108.0,144.0,475.0,4710.0,488.0,851.0,11.0,0.0
Bandera County, Texas,21316.0,19669.0,213.0,3836.0,47.0,0.0,52.0,9207.0,8793.0,56413.0,29177.0,674.0,874.0,165900.0,1357.0,5249,3971,1287,3467.0,16.264777631825858,601.0,7.0,261.0,2893.0,133.0,1007.0,0.0,0.0
Aransas County, Texas,24832.0,21800.0,407.0,6714.0,500.0,0.0,49.6,11137.0,9653.0,44601.0,29999.0,666.0,822.0,158900.0,1335.0,5432,3480,1309,4344.0,17.49355670103093,753.0,62.0,341.0,3860.0,133.0,1408.0,7.0,0.0
Childress County, Texas,7064.0,5820.0,512.0,1536.0,160.0,242.0,32.8,2653.0,3086.0,40432.0,18694.0,577.0,749.0,81000.0,1054.0,1802,905,301,1124.0,15.911664779161947,264.0,5.0,219.0,917.0,26.0,378.0,85.0,0.0
Cochran County, Texas,2932.0,2616.0,82.0,1672.0,0.0,0.0,33.5,1292.0,910.0,37500.0,19195.0,313.0,492.0,33300.0,802.0,573,183,67,717.0,24.454297407912687,152.0,6.0,82.0,601.0,56.0,477.0,0.0,0.0
Coke County, Texas,3238.0,2900.0,21.0,682.0,5.0,0.0,49.1,1528.0,1142.0,42500.0,24623.0,351.0,548.0,81800.0,1153.0,871,495,159,516.0,15.935762816553428,88.0,18.0,30.0,422.0,2.0,162.0,0.0,0.0
Comal County, Texas,129100.0,116933.0,2565.0,34565.0,1366.0,44.0,42.2,62480.0,40426.0,73655.0,35841.0,892.0,1078.0,244100.0,1640.0,23749,28318,10924,11827.0,9.161115414407437,2305.0,280.0,1213.0,10178.0,91.0,5582.0,136.0,0.0
Coryell County, Texas,75818.0,54765.0,10923.0,13459.0,1418.0,665.0,31.2,34294.0,24988.0,50865.0,21171.0,714.0,928.0,107700.0,1153.0,13846,10310,2082,8174.0,10.781081009786595,1709.0,140.0,774.0,5288.0,1239.0,1835.0,331.0,90.0
Hemphill County, Texas,4152.0,3841.0,32.0,1461.0,13.0,0.0,35.1,2046.0,963.0,68679.0,29470.0,603.0,814.0,130700.0,1354.0,684,593,83,363.0,8.742774566473988,66.0,23.0,4.0,356.0,0.0,323.0,0.0,0.0
Houston County, Texas,22849.0,15566.0,5726.0,2439.0,87.0,0.0,44.6,8023.0,10910.0,33552.0,17884.0,460.0,650.0,80200.0,1029.0,6446,3120,580,4833.0,21.151910368068624,1007.0,61.0,552.0,2101.0,2001.0,879.0,47.0,0.0
Moore County, Texas,22016.0,16845.0,936.0,11920.0,1735.0,0.0,30.5,11080.0,4749.0,52469.0,21372.0,543.0,740.0,106400.0,1127.0,3565,2007,365,3677.0,16.701489825581394,604.0,50.0,257.0,2457.0,3.0,2071.0,676.0,0.0
