County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Leon County, Texas,16923.0,15113.0,1263.0,2365.0,84.0,0.0,44.8,7260.0,6221.0,47441.0,27271.0,440.0,635.0,99600.0,1047.0,4632,2183,542,2694.0,15.919163268923949,537.0,87.0,283.0,2340.0,267.0,850.0,0.0,0.0
Liberty County, Texas,78598.0,64099.0,8134.0,16282.0,513.0,13.0,36.2,31313.0,29757.0,49655.0,22065.0,578.0,801.0,89100.0,1160.0,20927,6445,1388,12448.0,15.83755311839996,2322.0,163.0,1084.0,9915.0,1199.0,4496.0,121.0,13.0
Limestone County, Texas,23469.0,18265.0,4184.0,4881.0,147.0,11.0,39.1,9817.0,8821.0,37431.0,20506.0,465.0,673.0,83200.0,996.0,5595,2672,698,4976.0,21.20243725765904,866.0,92.0,415.0,3414.0,1316.0,1466.0,14.0,0.0
Lipscomb County, Texas,3507.0,3004.0,17.0,1023.0,15.0,2.0,34.8,1736.0,944.0,60163.0,29103.0,500.0,675.0,95300.0,1047.0,793,493,81,358.0,10.208155118334759,69.0,7.0,18.0,269.0,0.0,184.0,5.0,0.0
Live Oak County, Texas,11976.0,10605.0,356.0,4542.0,279.0,0.0,42.2,4414.0,5345.0,50741.0,22047.0,565.0,700.0,84900.0,1055.0,3136,1245,235,1649.0,13.769205076820308,353.0,48.0,122.0,1595.0,20.0,782.0,0.0,0.0
Llano County, Texas,19624.0,18587.0,255.0,1876.0,67.0,0.0,56.4,7839.0,9179.0,48562.0,34633.0,572.0,741.0,169200.0,1201.0,4376,3827,1233,2672.0,13.61598043212393,556.0,76.0,159.0,2420.0,2.0,549.0,9.0,0.0
Loving County, Texas,76.0,67.0,0.0,12.0,0.0,0.0,58.2,39.0,31.0,56875.0,32707.0,675.0,850.0,,,21,7,0,12.0,15.789473684210526,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0
Lubbock County, Texas,294682.0,235352.0,21288.0,99863.0,5983.0,232.0,30.6,150530.0,80353.0,46859.0,25139.0,677.0,844.0,117100.0,1249.0,47115,41139,18124,55027.0,18.673349576831974,8499.0,1118.0,4748.0,40218.0,6202.0,23757.0,1059.0,10.0
Lynn County, Texas,5723.0,4749.0,127.0,2711.0,18.0,5.0,37.2,2665.0,1751.0,40722.0,24299.0,388.0,652.0,70600.0,1154.0,1338,690,121,1128.0,19.70994233793465,247.0,8.0,165.0,993.0,21.0,844.0,0.0,5.0
McCulloch County, Texas,8242.0,6800.0,197.0,2551.0,0.0,0.0,43.9,3729.0,2811.0,40784.0,22049.0,490.0,685.0,75800.0,1103.0,2046,807,321,1484.0,18.00533851007037,272.0,11.0,75.0,1019.0,0.0,606.0,0.0,0.0
McLennan County, Texas,243394.0,187257.0,35059.0,61161.0,3893.0,74.0,33.0,116504.0,73156.0,44246.0,22878.0,620.0,789.0,118200.0,1240.0,44003,35249,11482,46681.0,19.17919094143652,7686.0,608.0,4503.0,30809.0,10404.0,15762.0,1080.0,0.0
McMullen County, Texas,671.0,636.0,0.0,323.0,0.0,0.0,39.6,330.0,194.0,57589.0,27971.0,511.0,523.0,78100.0,1100.0,167,60,35,59.0,8.79284649776453,12.0,7.0,0.0,59.0,0.0,9.0,0.0,0.0
Madison County, Texas,13843.0,10095.0,2564.0,3071.0,118.0,21.0,35.5,4652.0,7395.0,43209.0,17698.0,512.0,779.0,103900.0,1144.0,3893,1372,275,1561.0,11.276457415300152,389.0,52.0,158.0,1140.0,350.0,360.0,0.0,0.0
Marion County, Texas,10191.0,7567.0,2422.0,390.0,86.0,0.0,49.2,4096.0,4424.0,35424.0,22536.0,413.0,654.0,89600.0,1046.0,3156,1109,367,2161.0,21.204984790501424,392.0,25.0,131.0,1154.0,921.0,30.0,64.0,0.0
Martin County, Texas,5451.0,4520.0,38.0,2514.0,0.0,5.0,32.0,2553.0,1448.0,63992.0,27692.0,513.0,841.0,108900.0,1109.0,1017,675,169,571.0,10.47514217574757,109.0,17.0,68.0,392.0,0.0,370.0,0.0,0.0
Mason County, Texas,4064.0,3645.0,1.0,1013.0,110.0,0.0,49.9,2267.0,1195.0,38496.0,25834.0,628.0,811.0,136600.0,1257.0,1100,656,193,604.0,14.862204724409448,118.0,0.0,63.0,587.0,0.0,274.0,6.0,0.0
Matagorda County, Texas,36719.0,28199.0,3909.0,14927.0,778.0,86.0,37.1,17189.0,11117.0,41253.0,22939.0,497.0,695.0,98700.0,1135.0,8665,4382,992,7877.0,21.45210926223481,1668.0,232.0,887.0,5538.0,1193.0,4256.0,125.0,20.0
Maverick County, Texas,56830.0,52764.0,112.0,54242.0,302.0,19.0,29.7,24026.0,16733.0,37155.0,16086.0,462.0,602.0,93100.0,1136.0,8110,4886,1082,13879.0,24.421960232271687,2935.0,271.0,1279.0,12960.0,5.0,13463.0,3.0,19.0
Medina County, Texas,47920.0,43402.0,1083.0,24367.0,258.0,15.0,38.6,21713.0,16111.0,58333.0,24731.0,540.0,709.0,126000.0,1232.0,10646,6655,2000,6340.0,13.230383973288815,1208.0,109.0,500.0,5895.0,42.0,3967.0,0.0,15.0
Menard County, Texas,2163.0,1772.0,28.0,852.0,0.0,0.0,41.8,909.0,779.0,37917.0,23331.0,328.0,623.0,56300.0,795.0,591,161,112,282.0,13.0374479889043,59.0,8.0,51.0,230.0,15.0,130.0,0.0,0.0
Midland County, Texas,155817.0,128996.0,9717.0,65856.0,2775.0,55.0,31.9,81913.0,34212.0,71424.0,36869.0,961.0,1148.0,175700.0,1483.0,25465,25148,7230,12148.0,7.796325176328642,2145.0,105.0,1321.0,9108.0,974.0,7369.0,201.0,0.0
Milam County, Texas,24372.0,20167.0,2078.0,6158.0,130.0,0.0,41.8,10253.0,8676.0,39213.0,22132.0,422.0,594.0,82400.0,997.0,6194,2942,767,3692.0,15.148531101263746,737.0,127.0,375.0,2588.0,783.0,1078.0,0.0,0.0
Mills County, Texas,4871.0,4808.0,15.0,832.0,3.0,0.0,46.1,2016.0,1776.0,44375.0,24099.0,328.0,506.0,123100.0,1070.0,948,797,258,678.0,13.919113118456169,138.0,19.0,65.0,671.0,4.0,157.0,0.0,0.0
Mitchell County, Texas,8995.0,7123.0,970.0,3528.0,75.0,0.0,35.5,3234.0,4300.0,51555.0,19334.0,379.0,615.0,60800.0,1002.0,2244,955,141,654.0,7.270705947748749,75.0,0.0,28.0,562.0,69.0,201.0,0.0,0.0
Montague County, Texas,19384.0,18537.0,19.0,2021.0,18.0,0.0,43.9,8683.0,6790.0,46383.0,25403.0,524.0,731.0,93000.0,992.0,5012,2262,536,3066.0,15.817168799009492,644.0,67.0,341.0,2818.0,1.0,902.0,0.0,0.0
Montgomery County, Texas,518849.0,448305.0,22986.0,116429.0,13498.0,423.0,36.6,252207.0,143412.0,70805.0,35912.0,903.0,1077.0,190000.0,1635.0,84389,96951,37471,56804.0,10.9480793063107,11068.0,799.0,5151.0,45601.0,3627.0,27115.0,1007.0,138.0
Moore County, Texas,22186.0,16984.0,829.0,11827.0,1886.0,0.0,31.1,11057.0,4846.0,50552.0,20159.0,525.0,706.0,98200.0,1124.0,3787,2054,406,3908.0,17.614711980528263,731.0,48.0,222.0,2717.0,30.0,2253.0,712.0,0.0
Morris County, Texas,12653.0,8782.0,3060.0,1108.0,14.0,10.0,42.9,5456.0,4644.0,37902.0,21616.0,447.0,645.0,77000.0,975.0,3429,1470,449,2316.0,18.303959535288072,541.0,47.0,296.0,908.0,1031.0,408.0,5.0,0.0
Motley County, Texas,1022.0,978.0,3.0,114.0,0.0,0.0,48.9,498.0,349.0,35433.0,23131.0,311.0,575.0,55200.0,894.0,246,134,20,158.0,15.459882583170254,22.0,2.0,9.0,130.0,3.0,56.0,0.0,0.0
Nacogdoches County, Texas,65556.0,49786.0,11851.0,12238.0,1221.0,0.0,30.4,30701.0,20828.0,38915.0,21343.0,586.0,745.0,114300.0,1154.0,11191,8110,3750,14631.0,22.318323265604977,2715.0,353.0,1220.0,9436.0,4040.0,4204.0,177.0,0.0
Navarro County, Texas,48177.0,36813.0,6569.0,12347.0,299.0,506.0,38.1,22402.0,14721.0,43388.0,21347.0,538.0,738.0,83800.0,1105.0,10114,5825,1646,9418.0,19.548747327562946,2084.0,213.0,1070.0,6134.0,2524.0,2948.0,30.0,50.0
Newton County, Texas,14138.0,10870.0,2990.0,479.0,58.0,0.0,40.7,5239.0,6300.0,36829.0,19293.0,425.0,661.0,72300.0,999.0,4697,1019,172,2272.0,16.07016551138775,299.0,14.0,141.0,1616.0,604.0,55.0,0.0,0.0
Nolan County, Texas,15017.0,13207.0,829.0,5379.0,55.0,2.0,38.0,6891.0,4764.0,38411.0,22240.0,435.0,596.0,65400.0,979.0,3484,1786,351,2572.0,17.12725577678631,494.0,49.0,326.0,2349.0,74.0,1373.0,10.0,0.0
Nueces County, Texas,355667.0,310741.0,13902.0,222473.0,6676.0,229.0,34.9,177192.0,98927.0,51882.0,25826.0,744.0,912.0,116600.0,1368.0,69262,47960,16532,59095.0,16.61526090416035,11242.0,1313.0,6587.0,49863.0,2909.0,43855.0,1091.0,0.0
Ochiltree County, Texas,10577.0,9182.0,23.0,5517.0,18.0,0.0,31.2,5155.0,2433.0,50011.0,24997.0,550.0,728.0,91800.0,1073.0,1986,1167,238,1322.0,12.49881819041316,311.0,9.0,156.0,1139.0,7.0,630.0,0.0,0.0
Oldham County, Texas,2069.0,1834.0,120.0,335.0,3.0,0.0,33.2,781.0,749.0,52292.0,23644.0,594.0,818.0,81100.0,1102.0,308,308,77,215.0,10.391493475108748,42.0,5.0,24.0,205.0,0.0,42.0,0.0,0.0
Orange County, Texas,83751.0,73658.0,6814.0,5709.0,924.0,12.0,37.9,38991.0,26429.0,51443.0,26611.0,587.0,770.0,101500.0,1237.0,22419,10633,2252,12590.0,15.032656326491624,2588.0,270.0,1241.0,9954.0,1918.0,1073.0,160.0,0.0
Palo Pinto County, Texas,27922.0,25558.0,638.0,5470.0,136.0,25.0,41.5,12806.0,9258.0,42824.0,24891.0,529.0,724.0,87000.0,1132.0,6983,2965,992,4916.0,17.606188668433493,1002.0,75.0,588.0,4251.0,210.0,1293.0,35.0,0.0
Panola County, Texas,23771.0,19162.0,3996.0,2025.0,126.0,13.0,38.3,10677.0,7883.0,50712.0,25345.0,555.0,706.0,92900.0,1112.0,5272,2703,684,3372.0,14.185351899373186,592.0,5.0,387.0,2439.0,853.0,497.0,61.0,3.0
Parker County, Texas,123601.0,115369.0,1823.0,13788.0,757.0,50.0,39.7,61346.0,35522.0,67979.0,32274.0,712.0,901.0,170100.0,1582.0,23834,21874,6852,11377.0,9.204618085614195,2137.0,53.0,1067.0,10316.0,179.0,2404.0,62.0,17.0
Parmer County, Texas,9921.0,8417.0,146.0,6127.0,21.0,23.0,33.5,4757.0,2602.0,48589.0,21655.0,508.0,643.0,83600.0,1126.0,2039,867,303,1637.0,16.500352787017437,380.0,28.0,193.0,1184.0,35.0,1264.0,21.0,19.0
Pecos County, Texas,15826.0,12939.0,694.0,10789.0,32.0,9.0,35.4,6504.0,5857.0,51735.0,19738.0,592.0,784.0,69800.0,1013.0,4077,1198,344,1334.0,8.429167193226336,187.0,0.0,87.0,916.0,17.0,1181.0,0.0,0.0
Polk County, Texas,46583.0,39248.0,4936.0,6654.0,274.0,29.0,43.4,18516.0,19588.0,40864.0,21411.0,463.0,658.0,84600.0,1124.0,13142,4674,1103,7706.0,16.542515509949983,1710.0,117.0,978.0,6008.0,1174.0,1319.0,88.0,0.0
Potter County, Texas,121883.0,95425.0,11585.0,45287.0,6121.0,119.0,33.3,56075.0,35511.0,40340.0,20984.0,587.0,720.0,88700.0,1036.0,23900,13310,3397,25187.0,20.664899945029248,5069.0,403.0,2747.0,17759.0,3391.0,12548.0,1472.0,43.0
Presidio County, Texas,7144.0,6628.0,0.0,5843.0,243.0,0.0,40.8,2701.0,2624.0,33453.0,16326.0,335.0,431.0,61600.0,879.0,1127,662,534,1749.0,24.482082866741322,314.0,25.0,158.0,1681.0,0.0,1578.0,0.0,0.0
Rains County, Texas,11087.0,9986.0,264.0,932.0,37.0,0.0,47.8,4777.0,4253.0,50405.0,23577.0,449.0,645.0,95500.0,1150.0,3550,1072,271,1174.0,10.588978082438892,190.0,21.0,60.0,937.0,54.0,177.0,30.0,0.0
Randall County, Texas,128603.0,116396.0,3580.0,24941.0,2084.0,67.0,35.5,69414.0,31144.0,62635.0,31383.0,703.0,863.0,151800.0,1345.0,19321,24738,8383,13245.0,10.299137656197756,2270.0,145.0,1294.0,11391.0,859.0,4029.0,156.0,0.0
Reagan County, Texas,3625.0,1809.0,67.0,2392.0,0.0,0.0,34.9,1809.0,931.0,59257.0,25754.0,504.0,637.0,85000.0,1373.0,919,276,65,630.0,17.379310344827587,111.0,0.0,27.0,123.0,9.0,594.0,0.0,0.0
Real County, Texas,3348.0,3308.0,5.0,658.0,1.0,0.0,55.5,1215.0,1636.0,37059.0,21135.0,557.0,806.0,110600.0,979.0,724,511,158,599.0,17.891278375149344,76.0,12.0,62.0,590.0,1.0,157.0,1.0,0.0
Red River County, Texas,12455.0,9862.0,2168.0,896.0,5.0,0.0,45.8,5191.0,5111.0,35016.0,20798.0,348.0,575.0,62700.0,954.0,3602,1498,259,2020.0,16.218386190285027,426.0,21.0,266.0,1450.0,499.0,293.0,4.0,0.0
Reeves County, Texas,14438.0,11301.0,663.0,10801.0,156.0,0.0,35.2,5372.0,6224.0,46464.0,18458.0,604.0,787.0,44400.0,844.0,3020,1206,225,1697.0,11.753705499376645,332.0,101.0,103.0,1349.0,155.0,1235.0,0.0,0.0
Refugio County, Texas,7315.0,5940.0,366.0,3608.0,9.0,0.0,42.8,3307.0,2513.0,50145.0,24776.0,485.0,652.0,77100.0,1103.0,1961,866,136,1124.0,15.365686944634312,287.0,61.0,141.0,867.0,75.0,680.0,0.0,0.0
Roberts County, Texas,939.0,924.0,0.0,27.0,4.0,0.0,35.6,438.0,253.0,72500.0,31655.0,632.0,872.0,119500.0,1114.0,180,180,45,17.0,1.810436634717785,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
Robertson County, Texas,16537.0,12515.0,3311.0,3273.0,52.0,26.0,41.2,7810.0,5174.0,49142.0,22980.0,374.0,632.0,99900.0,1044.0,4025,1864,579,2460.0,14.875733204329684,533.0,48.0,272.0,1268.0,1059.0,412.0,7.0,0.0
Rockwall County, Texas,88010.0,76141.0,4850.0,14720.0,2140.0,29.0,37.2,45276.0,20908.0,89161.0,37231.0,1061.0,1262.0,206700.0,1725.0,12939,18406,7218,5380.0,6.112941711169185,1169.0,74.0,602.0,4094.0,671.0,1531.0,179.0,0.0
Runnels County, Texas,10411.0,9479.0,141.0,3485.0,139.0,0.0,41.8,4498.0,3768.0,41339.0,22856.0,349.0,564.0,75600.0,956.0,2667,1302,264,1804.0,17.327826337527615,373.0,74.0,192.0,1583.0,29.0,772.0,13.0,0.0
Rusk County, Texas,53197.0,42064.0,9203.0,8439.0,288.0,0.0,38.4,22090.0,19910.0,47424.0,22704.0,535.0,700.0,107800.0,1108.0,12045,6117,1650,7945.0,14.935052728537324,1712.0,182.0,830.0,5270.0,2402.0,1912.0,12.0,0.0
Sabine County, Texas,10367.0,9328.0,736.0,398.0,16.0,0.0,50.6,3257.0,5222.0,32500.0,20120.0,371.0,545.0,80700.0,984.0,3452,884,383,2385.0,23.00569113533327,404.0,52.0,208.0,1895.0,304.0,247.0,0.0,0.0
San Augustine County, Texas,8556.0,6338.0,1855.0,576.0,7.0,0.0,47.9,2625.0,4382.0,29426.0,19251.0,370.0,601.0,80200.0,869.0,2786,806,221,2213.0,25.864890135577372,364.0,33.0,181.0,1235.0,818.0,158.0,0.0,0.0
San Jacinto County, Texas,27172.0,23449.0,2847.0,3341.0,178.0,0.0,43.4,11358.0,10200.0,44878.0,22563.0,514.0,697.0,88000.0,1111.0,8957,2208,493,4627.0,17.02855881054026,819.0,65.0,293.0,3771.0,667.0,793.0,165.0,0.0
San Patricio County, Texas,66706.0,61431.0,1259.0,37428.0,647.0,15.0,35.3,31155.0,19578.0,52659.0,24008.0,643.0,854.0,97800.0,1301.0,14094,7212,1769,9397.0,14.087188558750338,2056.0,230.0,1205.0,8455.0,261.0,7259.0,17.0,0.0
San Saba County, Texas,5881.0,5272.0,199.0,1717.0,19.0,0.0,41.0,2439.0,2400.0,40718.0,19583.0,393.0,632.0,80500.0,1066.0,1433,567,168,930.0,15.813637136541404,132.0,11.0,83.0,778.0,0.0,445.0,0.0,0.0
Schleicher County, Texas,3171.0,2169.0,8.0,1616.0,7.0,0.0,35.9,1582.0,763.0,59766.0,26408.0,351.0,518.0,72300.0,937.0,512,345,116,417.0,13.15042573320719,79.0,0.0,24.0,243.0,0.0,316.0,0.0,0.0
Scurry County, Texas,17314.0,15172.0,820.0,6783.0,57.0,0.0,35.4,7453.0,5889.0,55661.0,23758.0,636.0,751.0,89400.0,989.0,3884,1818,468,1261.0,7.2831234838858725,202.0,0.0,126.0,1113.0,14.0,693.0,0.0,0.0
Shackelford County, Texas,3323.0,3125.0,5.0,382.0,7.0,0.0,41.8,1562.0,1030.0,50285.0,24190.0,373.0,595.0,76400.0,1037.0,693,541,100,609.0,18.32681312067409,125.0,39.0,11.0,583.0,0.0,140.0,0.0,0.0
Shelby County, Texas,25705.0,20426.0,4590.0,4523.0,353.0,29.0,37.1,10487.0,9083.0,36312.0,20233.0,402.0,562.0,74900.0,1013.0,6262,2346,855,5792.0,22.532581209881346,1140.0,96.0,588.0,3951.0,1650.0,1583.0,106.0,29.0
Sherman County, Texas,3069.0,2826.0,16.0,1290.0,0.0,0.0,37.9,1611.0,772.0,52969.0,23863.0,419.0,603.0,82900.0,1240.0,605,479,96,413.0,13.457152166829585,79.0,0.0,49.0,371.0,9.0,236.0,0.0,0.0
Smith County, Texas,219745.0,168400.0,39042.0,40831.0,3333.0,240.0,36.3,104183.0,66652.0,48683.0,25299.0,690.0,849.0,137600.0,1264.0,38466,37776,10737,36474.0,16.59832988236365,6331.0,530.0,3131.0,23813.0,10945.0,10541.0,579.0,6.0
Somervell County, Texas,8673.0,8121.0,45.0,1657.0,0.0,51.0,40.7,3807.0,3069.0,50562.0,26547.0,657.0,823.0,158900.0,1363.0,1823,1394,302,1485.0,17.122103078519544,432.0,41.0,350.0,1365.0,27.0,332.0,0.0,0.0
Starr County, Texas,63008.0,59500.0,39.0,62352.0,52.0,0.0,28.7,24744.0,19772.0,26682.0,12663.0,363.0,522.0,66600.0,963.0,10015,3418,963,23445.0,37.20956069070594,4712.0,289.0,1970.0,22432.0,26.0,23304.0,23.0,0.0
Stephens County, Texas,9787.0,8766.0,246.0,2284.0,42.0,0.0,38.5,4094.0,3755.0,45217.0,22307.0,368.0,553.0,77500.0,946.0,2282,1244,341,2012.0,20.557882905895575,412.0,25.0,217.0,1743.0,85.0,789.0,0.0,0.0
Sterling County, Texas,1233.0,1142.0,3.0,465.0,0.0,0.0,41.1,599.0,335.0,50156.0,25104.0,400.0,817.0,95100.0,1019.0,296,181,58,184.0,14.922952149229522,40.0,0.0,10.0,184.0,0.0,56.0,0.0,0.0
Stonewall County, Texas,1233.0,1087.0,60.0,284.0,0.0,0.0,49.6,536.0,399.0,47969.0,24285.0,216.0,407.0,53900.0,886.0,362,118,38,221.0,17.923763179237632,24.0,2.0,13.0,120.0,26.0,121.0,0.0,0.0
Sutton County, Texas,3936.0,2960.0,21.0,2297.0,0.0,14.0,36.4,1873.0,1083.0,54567.0,28140.0,427.0,636.0,92100.0,1230.0,802,499,76,358.0,9.095528455284553,76.0,7.0,15.0,251.0,1.0,326.0,0.0,0.0
Swisher County, Texas,7639.0,6359.0,450.0,3242.0,16.0,5.0,35.4,2909.0,3015.0,35167.0,18699.0,455.0,663.0,71900.0,938.0,1965,767,199,1639.0,21.45568791726666,361.0,16.0,225.0,1175.0,158.0,1031.0,0.0,0.0
Tarrant County, Texas,1947529.0,1360100.0,304741.0,541947.0,98095.0,3283.0,34.1,1010529.0,466415.0,60373.0,29791.0,774.0,944.0,148100.0,1482.0,311739,343925,124275,275899.0,14.16661831479788,51786.0,4955.0,26742.0,161075.0,65894.0,119660.0,12836.0,395.0
Taylor County, Texas,135234.0,108142.0,10374.0,31634.0,2621.0,38.0,32.1,68312.0,37124.0,47044.0,24328.0,631.0,814.0,107600.0,1152.0,26142,19598,6226,22653.0,16.75096499401038,3916.0,408.0,2004.0,15735.0,2796.0,7600.0,708.0,24.0
Terrell County, Texas,778.0,543.0,10.0,542.0,0.0,0.0,47.7,356.0,321.0,24821.0,25147.0,443.0,737.0,64600.0,810.0,227,67,47,194.0,24.93573264781491,42.0,0.0,21.0,115.0,10.0,157.0,0.0,0.0
Terry County, Texas,12724.0,11083.0,654.0,6761.0,0.0,0.0,34.3,4986.0,4657.0,40407.0,21936.0,468.0,688.0,65900.0,902.0,2780,1153,326,1581.0,12.425337944042754,334.0,55.0,163.0,1239.0,133.0,1082.0,0.0,0.0
Throckmorton County, Texas,1520.0,1462.0,5.0,230.0,8.0,0.0,51.3,702.0,595.0,39438.0,28860.0,255.0,439.0,64100.0,855.0,362,243,44,199.0,13.092105263157896,41.0,0.0,17.0,187.0,4.0,46.0,8.0,0.0
Titus County, Texas,32592.0,24033.0,3037.0,13518.0,296.0,7.0,33.8,14968.0,9120.0,45026.0,20043.0,474.0,643.0,97200.0,1009.0,6318,3204,1102,6654.0,20.416053019145803,1482.0,201.0,552.0,3762.0,795.0,4101.0,0.0,0.0
Tom Green County, Texas,116264.0,100440.0,5038.0,44253.0,1544.0,38.0,34.0,57791.0,34091.0,47637.0,26252.0,643.0,806.0,116500.0,1151.0,23377,16623,5534,15267.0,13.131321819307782,2610.0,155.0,1607.0,12761.0,965.0,8024.0,117.0,0.0
Travis County, Texas,1148176.0,874352.0,95335.0,387357.0,71203.0,904.0,33.3,656559.0,252431.0,64422.0,36649.0,941.0,1113.0,253600.0,1780.0,142283,269323,129220,171023.0,14.895190284416326,25207.0,2228.0,13366.0,118584.0,19786.0,90810.0,9326.0,159.0
Trinity County, Texas,14360.0,12432.0,1426.0,1302.0,44.0,0.0,48.1,5348.0,6495.0,35865.0,19661.0,499.0,707.0,78000.0,1047.0,4300,1692,327,2206.0,15.362116991643454,446.0,81.0,142.0,1637.0,382.0,450.0,0.0,0.0
Tyler County, Texas,21371.0,17953.0,2333.0,1549.0,76.0,0.0,43.0,7686.0,9983.0,45427.0,20720.0,511.0,696.0,81800.0,1026.0,6509,2143,407,2903.0,13.58382855271162,615.0,99.0,295.0,2430.0,283.0,193.0,0.0,0.0
Upshur County, Texas,40295.0,34122.0,3498.0,3091.0,196.0,0.0,40.6,18005.0,13686.0,47724.0,23215.0,572.0,741.0,96500.0,1076.0,9304,5249,1232,5367.0,13.319270380940564,919.0,128.0,471.0,4129.0,585.0,586.0,54.0,0.0
Upton County, Texas,3475.0,1733.0,167.0,1823.0,9.0,0.0,32.9,1427.0,1084.0,48220.0,24254.0,390.0,608.0,61300.0,1006.0,854,234,87,695.0,20.0,130.0,28.0,47.0,159.0,57.0,496.0,0.0,0.0
Uvalde County, Texas,27055.0,24350.0,40.0,19059.0,311.0,37.0,33.8,12140.0,8230.0,39011.0,18294.0,490.0,623.0,78200.0,1088.0,4347,3509,642,5484.0,20.26982073553872,1019.0,133.0,430.0,5071.0,22.0,5006.0,6.0,25.0
Val Verde County, Texas,48862.0,45209.0,689.0,39538.0,190.0,47.0,31.6,21258.0,14967.0,44170.0,19522.0,508.0,676.0,93900.0,1175.0,8965,5397,1451,9811.0,20.07899799435144,1926.0,82.0,800.0,9148.0,14.0,9071.0,32.0,0.0
Van Zandt County, Texas,53070.0,49480.0,1379.0,5316.0,236.0,48.0,43.5,23650.0,18743.0,46555.0,24399.0,549.0,734.0,105900.0,1147.0,13225,6662,1798,8244.0,15.534200113058224,1463.0,105.0,625.0,7340.0,222.0,1635.0,81.0,5.0
Victoria County, Texas,90989.0,78863.0,6034.0,41372.0,1223.0,47.0,35.5,45546.0,24529.0,54697.0,27509.0,657.0,824.0,124100.0,1234.0,19567,12868,3299,13166.0,14.469880974623306,2553.0,321.0,1243.0,11274.0,1122.0,8836.0,105.0,0.0
Walker County, Texas,69926.0,51148.0,16100.0,12313.0,844.0,10.0,35.1,23858.0,36712.0,40090.0,16419.0,652.0,809.0,123600.0,1281.0,16947,8294,2597,12072.0,17.263964762749193,1640.0,197.0,905.0,7951.0,3475.0,2218.0,163.0,0.0
Waller County, Texas,47049.0,31581.0,11946.0,13657.0,401.0,18.0,28.8,22441.0,14645.0,53508.0,23338.0,622.0,825.0,153800.0,1435.0,8344,5069,1328,7986.0,16.973793279347063,1226.0,39.0,554.0,4512.0,2788.0,3611.0,21.0,0.0
Ward County, Texas,11396.0,9499.0,608.0,5856.0,26.0,0.0,34.3,5023.0,3606.0,56796.0,26091.0,528.0,726.0,82000.0,1027.0,2709,1053,326,1873.0,16.435591435591437,302.0,46.0,190.0,1528.0,65.0,1173.0,0.0,0.0
Washington County, Texas,34544.0,26919.0,5851.0,5208.0,684.0,35.0,42.0,15429.0,12549.0,52718.0,25976.0,625.0,806.0,156000.0,1272.0,7620,5457,1450,4645.0,13.446618805002316,883.0,19.0,483.0,2805.0,1647.0,1651.0,154.0,0.0
Webb County, Texas,266006.0,252215.0,1045.0,253982.0,1427.0,22.0,28.3,106128.0,78440.0,38711.0,15691.0,592.0,758.0,110500.0,1270.0,42054,26790,7455,84134.0,31.62860988098013,16064.0,1315.0,7320.0,79909.0,173.0,82146.0,229.0,6.0
Wharton County, Texas,41377.0,33682.0,5834.0,16401.0,39.0,0.0,37.5,19523.0,12232.0,46445.0,23245.0,525.0,699.0,107000.0,1204.0,9770,4552,1443,7228.0,17.46864199917829,1472.0,185.0,769.0,4747.0,2065.0,3544.0,23.0,0.0
Wheeler County, Texas,5642.0,5004.0,159.0,1493.0,22.0,12.0,39.3,2747.0,1573.0,51082.0,26736.0,443.0,628.0,86300.0,1014.0,1241,705,121,951.0,16.855724920241048,190.0,19.0,61.0,780.0,29.0,514.0,0.0,0.0
Wichita County, Texas,132148.0,105403.0,13471.0,24012.0,2861.0,49.0,34.1,64850.0,40569.0,45371.0,23239.0,597.0,750.0,91700.0,1125.0,27819,18760,6175,21682.0,16.407361443230318,4499.0,600.0,2491.0,14523.0,3500.0,6602.0,591.0,9.0
Wilbarger County, Texas,13061.0,10961.0,1215.0,3664.0,69.0,0.0,37.5,6709.0,3657.0,43635.0,21638.0,434.0,625.0,71000.0,933.0,2891,1681,334,2086.0,15.97121200520634,380.0,0.0,266.0,1361.0,433.0,709.0,11.0,0.0
Willacy County, Texas,21944.0,21113.0,151.0,19270.0,19.0,7.0,33.6,6954.0,10019.0,28817.0,12564.0,372.0,570.0,49400.0,924.0,5376,1492,237,7371.0,33.59004739336493,1665.0,241.0,711.0,7100.0,24.0,6846.0,0.0,0.0
Williamson County, Texas,490619.0,400363.0,30836.0,116943.0,28449.0,128.0,35.6,258789.0,113613.0,75935.0,32705.0,944.0,1120.0,209400.0,1641.0,68820,112841,40375,35045.0,7.143017290402533,5810.0,482.0,2672.0,26659.0,4558.0,12252.0,1389.0,0.0
Wilson County, Texas,46444.0,43615.0,647.0,17999.0,136.0,33.0,40.4,22235.0,14145.0,68737.0,28419.0,660.0,889.0,162300.0,1497.0,11257,6482,1925,4795.0,10.324261476186376,849.0,125.0,343.0,4412.0,114.0,2939.0,1.0,0.0
